Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Fri, Dec 21, 2018",8:00p,Boston Celtics,107,Milwaukee Bucks,120,Milwaukee Bucks,"18,624"
"Fri, Dec 21, 2018",8:00p,Chicago Bulls,90,Orlando Magic,80,Chicago Bulls,"20,436"
"Fri, Dec 21, 2018",8:30p,San Antonio Spurs,124,Minnesota Timberwolves,98,San Antonio Spurs,"17,708"
"Fri, Dec 21, 2018",10:00p,Portland Trail Blazers,90,Utah Jazz,120,Utah Jazz,"19,127"
"Fri, Dec 21, 2018",10:00p,Sacramento Kings,102,Memphis Grizzlies,99,Sacramento Kings,"16,369"
"Fri, Dec 21, 2018",10:30p,Los Angeles Lakers,112,New Orleans Pelicans,104,Los Angeles Lakers,"18,997"
"Sat, Dec 22, 2018",5:00p,Los Angeles Clippers,132,Denver Nuggets,111,Los Angeles Clippers,"16,571"
"Sat, Dec 22, 2018",7:00p,Washington Wizards,149,Phoenix Suns,146,Washington Wizards,"16,571"
"Sat, Dec 22, 2018",7:30p,Philadelphia 76ers,126,Toronto Raptors,101,Philadelphia 76ers,"20,691"
"Sat, Dec 22, 2018",8:00p,Houston Rockets,108,San Antonio Spurs,101,Houston Rockets,"18,055"
"Sat, Dec 22, 2018",8:00p,Miami Heat,94,Milwaukee Bucks,87,Miami Heat,"19,600"
"Sat, Dec 22, 2018",8:30p,Golden State Warriors,120,Dallas Mavericks,116,Golden State Warriors,"19,596"
"Sat, Dec 22, 2018",9:00p,Utah Jazz,106,Oklahoma City Thunder,107,Oklahoma City Thunder,"18,306"
"Sun, Dec 23, 2018",4:00p,Detroit Pistons,95,Atlanta Hawks,98,Atlanta Hawks,"16,532"
"Sun, Dec 23, 2018",5:00p,Indiana Pacers,105,Washington Wizards,89,Indiana Pacers,"17,923"
"Sun, Dec 23, 2018",6:00p,Boston Celtics,119,Charlotte Hornets,103,Boston Celtics,"18,624"
"Sun, Dec 23, 2018",6:00p,Brooklyn Nets,111,Phoenix Suns,103,Brooklyn Nets,"15,310"
"Sun, Dec 23, 2018",6:00p,Cleveland Cavaliers,92,Chicago Bulls,112,Chicago Bulls,"19,432"
"Sun, Dec 23, 2018",6:00p,Orlando Magic,91,Miami Heat,115,Miami Heat,"18,846"
"Sun, Dec 23, 2018",6:00p,Sacramento Kings,122,New Orleans Pelicans,117,Sacramento Kings,"16,643"
"Sun, Dec 23, 2018",8:00p,Oklahoma City Thunder,112,Minnesota Timberwolves,114,Minnesota Timberwolves,"18,203"
"Sun, Dec 23, 2018",8:30p,Golden State Warriors,129,Los Angeles Clippers,127,Golden State Warriors,"19,596"
"Sun, Dec 23, 2018",9:00p,Portland Trail Blazers,121,Dallas Mavericks,118,Portland Trail Blazers,"19,707"
"Sun, Dec 23, 2018",9:30p,Los Angeles Lakers,99,Memphis Grizzlies,107,Memphis Grizzlies,"18,997"
"Tue, Dec 25, 2018",12:00p,New York Knicks,95,Milwaukee Bucks,109,Milwaukee Bucks,"19,812"
"Tue, Dec 25, 2018",3:00p,Houston Rockets,113,Oklahoma City Thunder,109,Houston Rockets,"18,055"
"Tue, Dec 25, 2018",5:30p,Boston Celtics,121,Philadelphia 76ers,114,Boston Celtics,"18,624"
"Tue, Dec 25, 2018",8:00p,Golden State Warriors,101,Los Angeles Lakers,127,Los Angeles Lakers,"19,596"
"Tue, Dec 25, 2018",10:30p,Utah Jazz,117,Portland Trail Blazers,96,Utah Jazz,"18,306"
"Wed, Dec 26, 2018",7:00p,Detroit Pistons,106,Washington Wizards,95,Detroit Pistons,"17,534"
"Wed, Dec 26, 2018",7:00p,Orlando Magic,120,Phoenix Suns,122,Phoenix Suns,"16,755"
"Wed, Dec 26, 2018",7:30p,Atlanta Hawks,121,Indiana Pacers,129,Indiana Pacers,"15,026"
"Wed, Dec 26, 2018",7:30p,Brooklyn Nets,134,Charlotte Hornets,132,Brooklyn Nets,"14,309"
"Wed, Dec 26, 2018",7:30p,Miami Heat,104,Toronto Raptors,106,Toronto Raptors,"19,902"
"Wed, Dec 26, 2018",8:00p,Chicago Bulls,94,Minnesota Timberwolves,119,Minnesota Timberwolves,"21,852"
"Wed, Dec 26, 2018",8:00p,Memphis Grizzlies,95,Cleveland Cavaliers,87,Memphis Grizzlies,"16,424"
"Wed, Dec 26, 2018",8:30p,Dallas Mavericks,122,New Orleans Pelicans,119,Dallas Mavericks,"20,340"
"Wed, Dec 26, 2018",8:30p,San Antonio Spurs,111,Denver Nuggets,103,San Antonio Spurs,"18,408"
"Wed, Dec 26, 2018",10:30p,Los Angeles Clippers,127,Sacramento Kings,118,Los Angeles Clippers,"19,068"
"Thu, Dec 27, 2018",8:00p,Houston Rockets,127,Boston Celtics,113,Houston Rockets,"18,055"
"Thu, Dec 27, 2018",8:00p,Milwaukee Bucks,112,New York Knicks,96,Milwaukee Bucks,"18,058"
"Thu, Dec 27, 2018",10:00p,Sacramento Kings,117,Los Angeles Lakers,116,Sacramento Kings,"17,583"
"Thu, Dec 27, 2018",10:30p,Golden State Warriors,109,Portland Trail Blazers,110,Portland Trail Blazers,"19,596"
"Thu, Dec 27, 2018",10:30p,Utah Jazz,97,Philadelphia 76ers,114,Philadelphia 76ers,"18,306"
"Fri, Dec 28, 2018",7:00p,Charlotte Hornets,100,Brooklyn Nets,87,Charlotte Hornets,"19,411"
"Fri, Dec 28, 2018",7:00p,Indiana Pacers,125,Detroit Pistons,88,Indiana Pacers,"17,923"
"Fri, Dec 28, 2018",7:00p,Orlando Magic,116,Toronto Raptors,87,Orlando Magic,"18,846"
"Fri, Dec 28, 2018",7:00p,Washington Wizards,92,Chicago Bulls,101,Chicago Bulls,"20,409"
"Fri, Dec 28, 2018",8:00p,Miami Heat,118,Cleveland Cavaliers,94,Miami Heat,"19,617"
"Fri, Dec 28, 2018",8:00p,Minnesota Timberwolves,120,Atlanta Hawks,123,Atlanta Hawks,"18,978"
"Fri, Dec 28, 2018",8:00p,New Orleans Pelicans,114,Dallas Mavericks,112,New Orleans Pelicans,"18,364"
"Fri, Dec 28, 2018",9:00p,Denver Nuggets,102,San Antonio Spurs,99,Denver Nuggets,"20,076"
"Fri, Dec 28, 2018",9:00p,Phoenix Suns,102,Oklahoma City Thunder,118,Oklahoma City Thunder,"18,055"
"Fri, Dec 28, 2018",10:30p,Los Angeles Lakers,107,Los Angeles Clippers,118,Los Angeles Clippers,"18,997"
"Sat, Dec 29, 2018",5:00p,Milwaukee Bucks,129,Brooklyn Nets,115,Milwaukee Bucks,"17,918"
"Sat, Dec 29, 2018",7:00p,New Orleans Pelicans,104,Houston Rockets,108,Houston Rockets,"17,555"
"Sat, Dec 29, 2018",7:00p,Washington Wizards,130,Charlotte Hornets,126,Washington Wizards,"17,197"
"Sat, Dec 29, 2018",7:30p,Atlanta Hawks,111,Cleveland Cavaliers,108,Atlanta Hawks,"16,460"
"Sat, Dec 29, 2018",8:00p,Memphis Grizzlies,103,Boston Celtics,112,Boston Celtics,"17,794"
"Sat, Dec 29, 2018",8:00p,Utah Jazz,129,New York Knicks,97,Utah Jazz,"18,306"
"Sat, Dec 29, 2018",9:00p,Phoenix Suns,118,Denver Nuggets,122,Denver Nuggets,"14,975"
"Sat, Dec 29, 2018",10:00p,Portland Trail Blazers,105,Golden State Warriors,115,Golden State Warriors,"19,797"
"Sat, Dec 29, 2018",10:30p,Los Angeles Clippers,111,San Antonio Spurs,122,San Antonio Spurs,"19,068"
"Sun, Dec 30, 2018",3:30p,Orlando Magic,109,Detroit Pistons,107,Orlando Magic,"17,761"
"Sun, Dec 30, 2018",6:00p,Miami Heat,104,Minnesota Timberwolves,113,Minnesota Timberwolves,"19,600"
"Sun, Dec 30, 2018",6:00p,Toronto Raptors,95,Chicago Bulls,89,Toronto Raptors,"19,800"
"Sun, Dec 30, 2018",7:00p,Dallas Mavericks,105,Oklahoma City Thunder,103,Dallas Mavericks,"20,380"
"Sun, Dec 30, 2018",9:00p,Portland Trail Blazers,129,Philadelphia 76ers,95,Portland Trail Blazers,"19,393"
"Sun, Dec 30, 2018",9:30p,Los Angeles Lakers,121,Sacramento Kings,114,Los Angeles Lakers,"18,997"
"Mon, Dec 31, 2018",3:00p,Indiana Pacers,116,Atlanta Hawks,108,Indiana Pacers,"17,923"
"Mon, Dec 31, 2018",6:00p,Charlotte Hornets,125,Orlando Magic,100,Charlotte Hornets,"14,694"
"Mon, Dec 31, 2018",7:00p,Houston Rockets,113,Memphis Grizzlies,101,Houston Rockets,"18,055"
"Mon, Dec 31, 2018",7:00p,San Antonio Spurs,120,Boston Celtics,111,San Antonio Spurs,"18,354"
"Mon, Dec 31, 2018",8:00p,New Orleans Pelicans,123,Minnesota Timberwolves,114,New Orleans Pelicans,"14,904"
"Mon, Dec 31, 2018",8:00p,Oklahoma City Thunder,122,Dallas Mavericks,102,Oklahoma City Thunder,"18,203"
"Mon, Dec 31, 2018",9:00p,Phoenix Suns,109,Golden State Warriors,132,Golden State Warriors,"16,906"
"Tue, Jan 1, 2019",7:30p,Toronto Raptors,122,Utah Jazz,116,Toronto Raptors,"19,800"
"Tue, Jan 1, 2019",8:00p,Milwaukee Bucks,121,Detroit Pistons,98,Milwaukee Bucks,"17,534"
"Tue, Jan 1, 2019",9:00p,Denver Nuggets,115,New York Knicks,108,Denver Nuggets,"19,520"
"Tue, Jan 1, 2019",9:00p,Sacramento Kings,108,Portland Trail Blazers,113,Portland Trail Blazers,"17,583"
"Tue, Jan 1, 2019",10:30p,Los Angeles Clippers,113,Philadelphia 76ers,119,Philadelphia 76ers,"17,868"
"Wed, Jan 2, 2019",7:00p,Charlotte Hornets,84,Dallas Mavericks,122,Dallas Mavericks,"16,955"
"Wed, Jan 2, 2019",7:00p,Cleveland Cavaliers,92,Miami Heat,117,Miami Heat,"19,432"
"Wed, Jan 2, 2019",7:00p,Washington Wizards,114,Atlanta Hawks,98,Washington Wizards,"15,324"
"Wed, Jan 2, 2019",7:30p,Brooklyn Nets,126,New Orleans Pelicans,121,Brooklyn Nets,"16,890"
"Wed, Jan 2, 2019",8:00p,Boston Celtics,115,Minnesota Timberwolves,102,Boston Celtics,"18,624"
"Wed, Jan 2, 2019",8:00p,Chicago Bulls,84,Orlando Magic,112,Orlando Magic,"19,013"
"Wed, Jan 2, 2019",8:00p,Memphis Grizzlies,94,Detroit Pistons,101,Detroit Pistons,"14,109"
"Wed, Jan 2, 2019",9:00p,Phoenix Suns,127,Philadelphia 76ers,132,Philadelphia 76ers,"15,226"
"Wed, Jan 2, 2019",10:30p,Los Angeles Lakers,100,Oklahoma City Thunder,107,Oklahoma City Thunder,"18,997"
"Thu, Jan 3, 2019",8:00p,San Antonio Spurs,125,Toronto Raptors,107,San Antonio Spurs,"18,354"
"Thu, Jan 3, 2019",10:00p,Sacramento Kings,113,Denver Nuggets,117,Denver Nuggets,"17,583"
"Thu, Jan 3, 2019",10:30p,Golden State Warriors,134,Houston Rockets,135,Houston Rockets,"19,596"
"Fri, Jan 4, 2019",7:30p,Cleveland Cavaliers,91,Utah Jazz,117,Utah Jazz,"19,432"
"Fri, Jan 4, 2019",8:00p,Boston Celtics,114,Dallas Mavericks,93,Boston Celtics,"18,624"
"Fri, Jan 4, 2019",8:00p,Chicago Bulls,116,Indiana Pacers,119,Indiana Pacers,"21,284"
"Fri, Jan 4, 2019",8:00p,Memphis Grizzlies,100,Brooklyn Nets,109,Brooklyn Nets,"16,683"
"Fri, Jan 4, 2019",8:00p,Miami Heat,115,Washington Wizards,109,Miami Heat,"19,600"
"Fri, Jan 4, 2019",8:00p,Minnesota Timberwolves,120,Orlando Magic,103,Minnesota Timberwolves,"14,355"
"Fri, Jan 4, 2019",8:30p,Milwaukee Bucks,144,Atlanta Hawks,112,Milwaukee Bucks,"17,632"
"Fri, Jan 4, 2019",9:00p,Phoenix Suns,111,Los Angeles Clippers,121,Los Angeles Clippers,"14,764"
"Fri, Jan 4, 2019",10:30p,Los Angeles Lakers,112,New York Knicks,119,New York Knicks,"18,997"
"Fri, Jan 4, 2019",10:30p,Portland Trail Blazers,109,Oklahoma City Thunder,111,Oklahoma City Thunder,"19,393"
"Sat, Jan 5, 2019",5:00p,Denver Nuggets,123,Charlotte Hornets,110,Denver Nuggets,"19,861"
"Sat, Jan 5, 2019",7:00p,Detroit Pistons,105,Utah Jazz,110,Utah Jazz,"17,255"
"Sat, Jan 5, 2019",7:30p,Philadelphia 76ers,106,Dallas Mavericks,100,Philadelphia 76ers,"20,656"
"Sat, Jan 5, 2019",8:00p,Cleveland Cavaliers,98,New Orleans Pelicans,133,New Orleans Pelicans,"19,432"
"Sat, Jan 5, 2019",8:30p,Milwaukee Bucks,116,Toronto Raptors,123,Toronto Raptors,"18,028"
"Sat, Jan 5, 2019",8:30p,San Antonio Spurs,108,Memphis Grizzlies,88,San Antonio Spurs,"18,354"
"Sat, Jan 5, 2019",10:00p,Portland Trail Blazers,110,Houston Rockets,101,Portland Trail Blazers,"19,577"
"Sat, Jan 5, 2019",10:00p,Sacramento Kings,123,Golden State Warriors,127,Golden State Warriors,"17,583"
"Sun, Jan 6, 2019",3:30p,Chicago Bulls,100,Brooklyn Nets,117,Brooklyn Nets,"19,265"
"Sun, Jan 6, 2019",3:30p,Los Angeles Clippers,106,Orlando Magic,96,Los Angeles Clippers,"16,616"
"Sun, Jan 6, 2019",3:30p,Minnesota Timberwolves,108,Los Angeles Lakers,86,Minnesota Timberwolves,"18,978"
"Sun, Jan 6, 2019",6:00p,Atlanta Hawks,106,Miami Heat,82,Atlanta Hawks,"16,630"
"Sun, Jan 6, 2019",7:00p,Oklahoma City Thunder,98,Washington Wizards,116,Washington Wizards,"18,203"
"Sun, Jan 6, 2019",7:30p,Toronto Raptors,121,Indiana Pacers,105,Toronto Raptors,"19,800"
"Sun, Jan 6, 2019",8:00p,Phoenix Suns,113,Charlotte Hornets,119,Charlotte Hornets,"13,110"
"Mon, Jan 7, 2019",7:00p,Detroit Pistons,107,San Antonio Spurs,119,San Antonio Spurs,"13,107"
"Mon, Jan 7, 2019",7:30p,Boston Celtics,116,Brooklyn Nets,95,Boston Celtics,"18,624"
"Mon, Jan 7, 2019",8:00p,Houston Rockets,125,Denver Nuggets,113,Houston Rockets,"18,055"
"Mon, Jan 7, 2019",8:00p,Milwaukee Bucks,114,Utah Jazz,102,Milwaukee Bucks,"17,341"
"Mon, Jan 7, 2019",8:00p,New Orleans Pelicans,114,Memphis Grizzlies,95,New Orleans Pelicans,"14,624"
"Mon, Jan 7, 2019",8:30p,Dallas Mavericks,97,Los Angeles Lakers,107,Los Angeles Lakers,"20,354"
"Mon, Jan 7, 2019",10:00p,Portland Trail Blazers,111,New York Knicks,101,Portland Trail Blazers,"19,026"
"Mon, Jan 7, 2019",10:00p,Sacramento Kings,111,Orlando Magic,95,Sacramento Kings,"15,724"
"Tue, Jan 8, 2019",7:00p,Cleveland Cavaliers,115,Indiana Pacers,123,Indiana Pacers,"19,432"
"Tue, Jan 8, 2019",7:00p,Philadelphia 76ers,132,Washington Wizards,115,Philadelphia 76ers,"20,446"
"Tue, Jan 8, 2019",7:30p,Miami Heat,99,Denver Nuggets,103,Denver Nuggets,"19,600"
"Tue, Jan 8, 2019",7:30p,Toronto Raptors,104,Atlanta Hawks,101,Toronto Raptors,"19,800"
"Tue, Jan 8, 2019",8:00p,Oklahoma City Thunder,117,Minnesota Timberwolves,119,Minnesota Timberwolves,"18,203"
"Tue, Jan 8, 2019",9:00p,Phoenix Suns,115,Sacramento Kings,111,Phoenix Suns,"13,977"
"Tue, Jan 8, 2019",10:30p,Golden State Warriors,122,New York Knicks,95,Golden State Warriors,"19,596"
"Tue, Jan 8, 2019",10:30p,Los Angeles Clippers,128,Charlotte Hornets,109,Los Angeles Clippers,"15,275"
"Wed, Jan 9, 2019",7:00p,Boston Celtics,135,Indiana Pacers,108,Boston Celtics,"18,624"
"Wed, Jan 9, 2019",7:00p,Washington Wizards,123,Philadelphia 76ers,106,Washington Wizards,"18,039"
"Wed, Jan 9, 2019",7:30p,Brooklyn Nets,116,Atlanta Hawks,100,Brooklyn Nets,"14,531"
"Wed, Jan 9, 2019",8:00p,Houston Rockets,109,Milwaukee Bucks,116,Milwaukee Bucks,"18,055"
"Wed, Jan 9, 2019",8:00p,Memphis Grizzlies,96,San Antonio Spurs,86,Memphis Grizzlies,"13,944"
"Wed, Jan 9, 2019",8:00p,New Orleans Pelicans,140,Cleveland Cavaliers,124,New Orleans Pelicans,"15,058"
"Wed, Jan 9, 2019",8:30p,Dallas Mavericks,104,Phoenix Suns,94,Dallas Mavericks,"19,596"
"Wed, Jan 9, 2019",9:00p,Utah Jazz,106,Orlando Magic,93,Utah Jazz,"18,306"
"Wed, Jan 9, 2019",10:00p,Portland Trail Blazers,124,Chicago Bulls,112,Portland Trail Blazers,"19,393"
"Wed, Jan 9, 2019",10:30p,Los Angeles Lakers,113,Detroit Pistons,100,Los Angeles Lakers,"18,997"
"Thu, Jan 10, 2019",7:00p,Miami Heat,115,Boston Celtics,99,Miami Heat,"19,600"
"Thu, Jan 10, 2019",9:00p,Denver Nuggets,121,Los Angeles Clippers,100,Denver Nuggets,"15,742"
"Thu, Jan 10, 2019",9:30p,San Antonio Spurs,154,Oklahoma City Thunder,147,San Antonio Spurs,"18,354"
"Thu, Jan 10, 2019",10:00p,Sacramento Kings,112,Detroit Pistons,102,Sacramento Kings,"16,916"
"Fri, Jan 11, 2019",7:00p,Philadelphia 76ers,121,Atlanta Hawks,123,Atlanta Hawks,"20,487"
"Fri, Jan 11, 2019",7:00p,Washington Wizards,113,Milwaukee Bucks,106,Washington Wizards,"17,996"
"Fri, Jan 11, 2019",7:30p,New York Knicks,106,Indiana Pacers,121,Indiana Pacers,"19,812"
"Fri, Jan 11, 2019",7:30p,Toronto Raptors,122,Brooklyn Nets,105,Toronto Raptors,"19,800"
"Fri, Jan 11, 2019",8:00p,Houston Rockets,141,Cleveland Cavaliers,113,Houston Rockets,"18,055"
"Fri, Jan 11, 2019",8:00p,Minnesota Timberwolves,115,Dallas Mavericks,119,Dallas Mavericks,"18,978"
"Fri, Jan 11, 2019",10:00p,Portland Trail Blazers,127,Charlotte Hornets,96,Portland Trail Blazers,"19,393"
"Fri, Jan 11, 2019",10:00p,Utah Jazz,113,Los Angeles Lakers,95,Utah Jazz,"18,306"
"Fri, Jan 11, 2019",10:30p,Golden State Warriors,146,Chicago Bulls,109,Golden State Warriors,"19,596"
"Sat, Jan 12, 2019",3:30p,Los Angeles Clippers,104,Detroit Pistons,109,Detroit Pistons,"16,540"
"Sat, Jan 12, 2019",5:00p,Miami Heat,112,Memphis Grizzlies,108,Miami Heat,"19,600"
"Sat, Jan 12, 2019",7:00p,Orlando Magic,105,Boston Celtics,103,Orlando Magic,"18,846"
"Sat, Jan 12, 2019",8:00p,Minnesota Timberwolves,110,New Orleans Pelicans,106,Minnesota Timberwolves,"16,384"
"Sat, Jan 12, 2019",8:00p,Oklahoma City Thunder,122,San Antonio Spurs,112,Oklahoma City Thunder,"18,203"
"Sat, Jan 12, 2019",9:00p,Phoenix Suns,102,Denver Nuggets,93,Phoenix Suns,"15,246"
"Sat, Jan 12, 2019",10:00p,Sacramento Kings,104,Charlotte Hornets,97,Sacramento Kings,"17,853"
"Sat, Jan 12, 2019",10:00p,Utah Jazz,110,Chicago Bulls,102,Utah Jazz,"18,306"
"Sun, Jan 13, 2019",1:00p,New York Knicks,105,Philadelphia 76ers,108,Philadelphia 76ers,"18,596"
"Sun, Jan 13, 2019",1:00p,Washington Wizards,138,Toronto Raptors,140,Toronto Raptors,"16,919"
"Sun, Jan 13, 2019",3:30p,Atlanta Hawks,114,Milwaukee Bucks,133,Milwaukee Bucks,"16,292"
"Sun, Jan 13, 2019",6:00p,Orlando Magic,116,Houston Rockets,109,Orlando Magic,"16,982"
"Sun, Jan 13, 2019",7:00p,Dallas Mavericks,114,Golden State Warriors,119,Golden State Warriors,"20,340"
"Sun, Jan 13, 2019",8:00p,Denver Nuggets,116,Portland Trail Blazers,113,Denver Nuggets,"19,520"
"Sun, Jan 13, 2019",9:30p,Los Angeles Lakers,95,Cleveland Cavaliers,101,Cleveland Cavaliers,"18,997"
"Mon, Jan 14, 2019",7:30p,Brooklyn Nets,109,Boston Celtics,102,Brooklyn Nets,"16,247"
"Mon, Jan 14, 2019",8:00p,Houston Rockets,112,Memphis Grizzlies,94,Houston Rockets,"18,055"
"Mon, Jan 14, 2019",8:30p,San Antonio Spurs,93,Charlotte Hornets,108,Charlotte Hornets,"18,354"
"Mon, Jan 14, 2019",9:00p,Utah Jazz,100,Detroit Pistons,94,Utah Jazz,"18,306"
"Mon, Jan 14, 2019",10:00p,Sacramento Kings,115,Portland Trail Blazers,107,Sacramento Kings,"17,583"
"Mon, Jan 14, 2019",10:30p,Los Angeles Clippers,117,New Orleans Pelicans,121,New Orleans Pelicans,"15,283"
"Tue, Jan 15, 2019",7:00p,Indiana Pacers,131,Phoenix Suns,97,Indiana Pacers,"15,698"
"Tue, Jan 15, 2019",7:00p,Philadelphia 76ers,149,Minnesota Timberwolves,107,Philadelphia 76ers,"20,265"
"Tue, Jan 15, 2019",7:30p,Atlanta Hawks,142,Oklahoma City Thunder,126,Atlanta Hawks,"15,045"
"Tue, Jan 15, 2019",8:00p,Milwaukee Bucks,124,Miami Heat,86,Milwaukee Bucks,"17,626"
"Tue, Jan 15, 2019",9:00p,Denver Nuggets,111,Golden State Warriors,142,Golden State Warriors,"19,896"
"Tue, Jan 15, 2019",10:30p,Los Angeles Lakers,107,Chicago Bulls,100,Los Angeles Lakers,"18,997"
"Wed, Jan 16, 2019",7:00p,Detroit Pistons,120,Orlando Magic,115,Detroit Pistons,"14,019"
"Wed, Jan 16, 2019",8:00p,Boston Celtics,117,Toronto Raptors,108,Boston Celtics,"18,624"
"Wed, Jan 16, 2019",8:00p,Houston Rockets,142,Brooklyn Nets,145,Brooklyn Nets,"18,055"
"Wed, Jan 16, 2019",8:00p,Memphis Grizzlies,101,Milwaukee Bucks,111,Milwaukee Bucks,"14,921"
"Wed, Jan 16, 2019",8:30p,Dallas Mavericks,101,San Antonio Spurs,105,San Antonio Spurs,"20,214"
"Wed, Jan 16, 2019",10:00p,Portland Trail Blazers,129,Cleveland Cavaliers,112,Portland Trail Blazers,"19,089"
"Wed, Jan 16, 2019",10:30p,Golden State Warriors,147,New Orleans Pelicans,140,Golden State Warriors,"19,596"
"Wed, Jan 16, 2019",10:30p,Los Angeles Clippers,109,Utah Jazz,129,Utah Jazz,"15,535"
"Thu, Jan 17, 2019",3:00p,Washington Wizards,101,New York Knicks,100,Washington Wizards,"19,078"
"Thu, Jan 17, 2019",7:00p,Charlotte Hornets,114,Sacramento Kings,95,Charlotte Hornets,"15,431"
"Thu, Jan 17, 2019",7:00p,Indiana Pacers,96,Philadelphia 76ers,120,Philadelphia 76ers,"16,007"
"Thu, Jan 17, 2019",7:30p,Toronto Raptors,111,Phoenix Suns,109,Toronto Raptors,"19,800"
"Thu, Jan 17, 2019",9:00p,Denver Nuggets,135,Chicago Bulls,105,Denver Nuggets,"17,289"
"Thu, Jan 17, 2019",9:30p,Oklahoma City Thunder,128,Los Angeles Lakers,138,Los Angeles Lakers,"18,203"
"Fri, Jan 18, 2019",7:00p,Boston Celtics,122,Memphis Grizzlies,116,Boston Celtics,"18,624"
"Fri, Jan 18, 2019",7:00p,Detroit Pistons,98,Miami Heat,93,Detroit Pistons,"17,228"
"Fri, Jan 18, 2019",7:00p,Orlando Magic,115,Brooklyn Nets,117,Brooklyn Nets,"17,840"
"Fri, Jan 18, 2019",8:00p,Minnesota Timberwolves,113,San Antonio Spurs,116,San Antonio Spurs,"17,222"
"Fri, Jan 18, 2019",9:00p,Utah Jazz,115,Cleveland Cavaliers,99,Utah Jazz,"18,306"
"Fri, Jan 18, 2019",10:30p,Los Angeles Clippers,94,Golden State Warriors,112,Golden State Warriors,"19,068"
"Fri, Jan 18, 2019",10:30p,Portland Trail Blazers,128,New Orleans Pelicans,112,Portland Trail Blazers,"19,598"
"Sat, Jan 19, 2019",3:30p,Philadelphia 76ers,115,Oklahoma City Thunder,117,Oklahoma City Thunder,"20,646"
"Sat, Jan 19, 2019",5:00p,Charlotte Hornets,135,Phoenix Suns,115,Charlotte Hornets,"19,278"
"Sat, Jan 19, 2019",7:00p,Detroit Pistons,101,Sacramento Kings,103,Sacramento Kings,"15,377"
"Sat, Jan 19, 2019",7:00p,Indiana Pacers,111,Dallas Mavericks,99,Indiana Pacers,"17,508"
"Sat, Jan 19, 2019",7:00p,Orlando Magic,108,Milwaukee Bucks,118,Milwaukee Bucks,"18,846"
"Sat, Jan 19, 2019",7:30p,Atlanta Hawks,105,Boston Celtics,113,Boston Celtics,"16,626"
"Sat, Jan 19, 2019",7:30p,Toronto Raptors,119,Memphis Grizzlies,90,Toronto Raptors,"19,800"
"Sat, Jan 19, 2019",8:00p,Chicago Bulls,103,Miami Heat,117,Miami Heat,"20,926"
"Sat, Jan 19, 2019",8:30p,Houston Rockets,138,Los Angeles Lakers,134,Houston Rockets,"18,055"
"Sat, Jan 19, 2019",10:00p,Denver Nuggets,124,Cleveland Cavaliers,102,Denver Nuggets,"19,520"
"Sun, Jan 20, 2019",6:00p,Indiana Pacers,120,Charlotte Hornets,95,Indiana Pacers,"15,015"
"Sun, Jan 20, 2019",7:00p,Minnesota Timberwolves,116,Phoenix Suns,114,Minnesota Timberwolves,"14,607"
"Sun, Jan 20, 2019",7:00p,San Antonio Spurs,95,Los Angeles Clippers,103,Los Angeles Clippers,"18,354"
"Mon, Jan 21, 2019",12:30p,New York Knicks,109,Oklahoma City Thunder,127,Oklahoma City Thunder,"19,493"
"Mon, Jan 21, 2019",1:00p,Cleveland Cavaliers,88,Chicago Bulls,104,Chicago Bulls,"19,432"
"Mon, Jan 21, 2019",2:00p,Milwaukee Bucks,116,Dallas Mavericks,106,Milwaukee Bucks,"17,963"
"Mon, Jan 21, 2019",2:00p,Washington Wizards,101,Detroit Pistons,87,Washington Wizards,"16,229"
"Mon, Jan 21, 2019",3:00p,Atlanta Hawks,103,Orlando Magic,122,Orlando Magic,"16,611"
"Mon, Jan 21, 2019",3:30p,Brooklyn Nets,123,Sacramento Kings,94,Brooklyn Nets,"14,233"
"Mon, Jan 21, 2019",5:30p,Memphis Grizzlies,85,New Orleans Pelicans,105,New Orleans Pelicans,"17,794"
"Mon, Jan 21, 2019",6:00p,Boston Celtics,107,Miami Heat,99,Boston Celtics,"18,624"
"Mon, Jan 21, 2019",8:00p,Philadelphia 76ers,121,Houston Rockets,93,Philadelphia 76ers,"20,313"
"Mon, Jan 21, 2019",9:00p,Utah Jazz,104,Portland Trail Blazers,109,Portland Trail Blazers,"18,306"
"Mon, Jan 21, 2019",10:30p,Los Angeles Lakers,111,Golden State Warriors,130,Golden State Warriors,"18,997"
"Tue, Jan 22, 2019",7:00p,Toronto Raptors,120,Sacramento Kings,105,Toronto Raptors,"19,800"
"Tue, Jan 22, 2019",8:00p,Oklahoma City Thunder,123,Portland Trail Blazers,114,Oklahoma City Thunder,"18,203"
"Tue, Jan 22, 2019",8:30p,Dallas Mavericks,106,Los Angeles Clippers,98,Dallas Mavericks,"19,466"
"Tue, Jan 22, 2019",9:00p,Phoenix Suns,91,Minnesota Timberwolves,118,Minnesota Timberwolves,"14,460"
"Wed, Jan 23, 2019",7:00p,Indiana Pacers,110,Toronto Raptors,106,Indiana Pacers,"16,879"
"Wed, Jan 23, 2019",7:30p,Boston Celtics,123,Cleveland Cavaliers,103,Boston Celtics,"18,624"
"Wed, Jan 23, 2019",7:30p,Brooklyn Nets,114,Orlando Magic,110,Brooklyn Nets,"13,185"
