Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Fri, Dec 22, 2017",7:30p,Brooklyn Nets,119,Washington Wizards,84,Brooklyn Nets,"15,589"
"Fri, Dec 22, 2017",8:00p,Houston Rockets,118,Los Angeles Clippers,128,Los Angeles Clippers,"18,055"
"Fri, Dec 22, 2017",8:00p,Miami Heat,113,Dallas Mavericks,101,Miami Heat,"19,600"
"Fri, Dec 22, 2017",8:00p,Milwaukee Bucks,109,Charlotte Hornets,104,Milwaukee Bucks,"17,018"
"Fri, Dec 22, 2017",8:00p,Oklahoma City Thunder,120,Atlanta Hawks,117,Oklahoma City Thunder,"18,203"
"Fri, Dec 22, 2017",10:00p,Portland Trail Blazers,85,Denver Nuggets,102,Denver Nuggets,"19,473"
"Fri, Dec 22, 2017",10:30p,Golden State Warriors,113,Los Angeles Lakers,106,Golden State Warriors,"19,596"
"Sat, Dec 23, 2017",5:00p,Toronto Raptors,102,Philadelphia 76ers,86,Toronto Raptors,"19,800"
"Sat, Dec 23, 2017",7:00p,Charlotte Hornets,111,Milwaukee Bucks,106,Charlotte Hornets,"18,363"
"Sat, Dec 23, 2017",7:00p,Indiana Pacers,123,Brooklyn Nets,119,Indiana Pacers,"17,107"
"Sat, Dec 23, 2017",7:00p,Washington Wizards,130,Orlando Magic,103,Washington Wizards,"17,218"
"Sat, Dec 23, 2017",7:30p,Atlanta Hawks,112,Dallas Mavericks,107,Atlanta Hawks,"13,402"
"Sat, Dec 23, 2017",7:30p,Boston Celtics,117,Chicago Bulls,92,Boston Celtics,"18,624"
"Sat, Dec 23, 2017",8:00p,Memphis Grizzlies,115,Los Angeles Clippers,112,Memphis Grizzlies,"16,844"
"Sat, Dec 23, 2017",8:00p,Miami Heat,94,New Orleans Pelicans,109,New Orleans Pelicans,"19,600"
"Sat, Dec 23, 2017",8:00p,Utah Jazz,89,Oklahoma City Thunder,103,Oklahoma City Thunder,"18,306"
"Sat, Dec 23, 2017",8:30p,Golden State Warriors,81,Denver Nuggets,96,Denver Nuggets,"19,596"
"Sat, Dec 23, 2017",9:00p,Phoenix Suns,106,Minnesota Timberwolves,115,Minnesota Timberwolves,"16,482"
"Sat, Dec 23, 2017",9:30p,Los Angeles Lakers,92,Portland Trail Blazers,95,Portland Trail Blazers,"18,997"
"Sat, Dec 23, 2017",10:00p,Sacramento Kings,99,San Antonio Spurs,108,San Antonio Spurs,"17,583"
"Mon, Dec 25, 2017",12:00p,New York Knicks,98,Philadelphia 76ers,105,Philadelphia 76ers,"19,812"
"Mon, Dec 25, 2017",3:00p,Golden State Warriors,99,Cleveland Cavaliers,92,Golden State Warriors,"19,596"
"Mon, Dec 25, 2017",5:30p,Boston Celtics,103,Washington Wizards,111,Washington Wizards,"18,624"
"Mon, Dec 25, 2017",8:00p,Oklahoma City Thunder,112,Houston Rockets,107,Oklahoma City Thunder,"18,203"
"Mon, Dec 25, 2017",10:30p,Los Angeles Lakers,104,Minnesota Timberwolves,121,Minnesota Timberwolves,"18,997"
"Tue, Dec 26, 2017",7:00p,Dallas Mavericks,98,Toronto Raptors,93,Dallas Mavericks,"20,005"
"Tue, Dec 26, 2017",7:00p,Detroit Pistons,107,Indiana Pacers,83,Detroit Pistons,"20,491"
"Tue, Dec 26, 2017",7:30p,Miami Heat,107,Orlando Magic,89,Miami Heat,"19,600"
"Tue, Dec 26, 2017",8:00p,Milwaukee Bucks,106,Chicago Bulls,115,Chicago Bulls,"18,717"
"Tue, Dec 26, 2017",8:30p,San Antonio Spurs,109,Brooklyn Nets,97,San Antonio Spurs,"18,492"
"Tue, Dec 26, 2017",9:00p,Denver Nuggets,107,Utah Jazz,83,Denver Nuggets,"17,104"
"Tue, Dec 26, 2017",9:00p,Phoenix Suns,99,Memphis Grizzlies,97,Phoenix Suns,"17,105"
"Tue, Dec 26, 2017",10:30p,Los Angeles Clippers,122,Sacramento Kings,95,Los Angeles Clippers,"16,393"
"Wed, Dec 27, 2017",7:00p,Charlotte Hornets,91,Boston Celtics,102,Boston Celtics,"19,611"
"Wed, Dec 27, 2017",7:00p,Indiana Pacers,94,Dallas Mavericks,98,Dallas Mavericks,"17,923"
"Wed, Dec 27, 2017",7:30p,Atlanta Hawks,113,Washington Wizards,99,Atlanta Hawks,"15,763"
"Wed, Dec 27, 2017",8:00p,Chicago Bulls,92,New York Knicks,87,Chicago Bulls,"21,883"
"Wed, Dec 27, 2017",8:00p,Minnesota Timberwolves,128,Denver Nuggets,125,Minnesota Timberwolves,"18,978"
"Wed, Dec 27, 2017",8:00p,New Orleans Pelicans,128,Brooklyn Nets,113,New Orleans Pelicans,"16,707"
"Wed, Dec 27, 2017",8:00p,Oklahoma City Thunder,124,Toronto Raptors,107,Oklahoma City Thunder,"18,203"
"Wed, Dec 27, 2017",10:00p,Sacramento Kings,109,Cleveland Cavaliers,95,Sacramento Kings,"17,583"
"Wed, Dec 27, 2017",10:30p,Golden State Warriors,126,Utah Jazz,101,Golden State Warriors,"19,596"
"Wed, Dec 27, 2017",10:30p,Los Angeles Lakers,99,Memphis Grizzlies,109,Memphis Grizzlies,"18,997"
"Thu, Dec 28, 2017",7:00p,Orlando Magic,102,Detroit Pistons,89,Orlando Magic,"18,846"
"Thu, Dec 28, 2017",8:00p,Boston Celtics,99,Houston Rockets,98,Boston Celtics,"18,624"
"Thu, Dec 28, 2017",8:00p,Milwaukee Bucks,102,Minnesota Timberwolves,96,Milwaukee Bucks,"18,717"
"Thu, Dec 28, 2017",8:30p,San Antonio Spurs,119,New York Knicks,107,San Antonio Spurs,"18,935"
"Thu, Dec 28, 2017",10:30p,Portland Trail Blazers,114,Philadelphia 76ers,110,Portland Trail Blazers,"20,104"
"Fri, Dec 29, 2017",7:00p,Washington Wizards,121,Houston Rockets,103,Washington Wizards,"20,356"
"Fri, Dec 29, 2017",7:30p,Toronto Raptors,111,Atlanta Hawks,98,Toronto Raptors,"19,800"
"Fri, Dec 29, 2017",8:00p,Chicago Bulls,119,Indiana Pacers,107,Chicago Bulls,"21,178"
"Fri, Dec 29, 2017",8:00p,Miami Heat,87,Brooklyn Nets,111,Brooklyn Nets,"19,600"
"Fri, Dec 29, 2017",8:00p,New Orleans Pelicans,120,Dallas Mavericks,128,Dallas Mavericks,"16,878"
"Fri, Dec 29, 2017",8:00p,Oklahoma City Thunder,95,Milwaukee Bucks,97,Milwaukee Bucks,"18,203"
"Fri, Dec 29, 2017",10:00p,Sacramento Kings,101,Phoenix Suns,111,Phoenix Suns,"17,583"
"Fri, Dec 29, 2017",10:30p,Golden State Warriors,100,Charlotte Hornets,111,Charlotte Hornets,"19,596"
"Fri, Dec 29, 2017",10:30p,Los Angeles Lakers,106,Los Angeles Clippers,121,Los Angeles Clippers,"18,997"
"Sat, Dec 30, 2017",7:00p,Detroit Pistons,93,San Antonio Spurs,79,Detroit Pistons,"19,671"
"Sat, Dec 30, 2017",7:00p,New Orleans Pelicans,103,New York Knicks,105,New York Knicks,"16,947"
"Sat, Dec 30, 2017",7:00p,Orlando Magic,111,Miami Heat,117,Miami Heat,"18,846"
"Sat, Dec 30, 2017",7:30p,Atlanta Hawks,104,Portland Trail Blazers,89,Atlanta Hawks,"15,877"
"Sat, Dec 30, 2017",8:00p,Utah Jazz,104,Cleveland Cavaliers,101,Utah Jazz,"18,306"
"Sat, Dec 30, 2017",8:30p,Golden State Warriors,141,Memphis Grizzlies,128,Golden State Warriors,"19,596"
"Sat, Dec 30, 2017",9:00p,Denver Nuggets,102,Philadelphia 76ers,107,Philadelphia 76ers,"19,599"
"Sun, Dec 31, 2017",3:30p,Washington Wizards,114,Chicago Bulls,110,Washington Wizards,"20,356"
"Sun, Dec 31, 2017",5:00p,Indiana Pacers,90,Minnesota Timberwolves,107,Minnesota Timberwolves,"17,923"
"Sun, Dec 31, 2017",5:30p,Boston Celtics,108,Brooklyn Nets,105,Boston Celtics,"18,624"
"Sun, Dec 31, 2017",7:00p,Houston Rockets,148,Los Angeles Lakers,142,Houston Rockets,"18,179"
"Sun, Dec 31, 2017",7:00p,Los Angeles Clippers,106,Charlotte Hornets,98,Los Angeles Clippers,"17,348"
"Sun, Dec 31, 2017",7:00p,Oklahoma City Thunder,113,Dallas Mavericks,116,Dallas Mavericks,"18,203"
"Sun, Dec 31, 2017",7:00p,Sacramento Kings,96,Memphis Grizzlies,114,Memphis Grizzlies,"17,583"
"Sun, Dec 31, 2017",8:00p,Phoenix Suns,110,Philadelphia 76ers,123,Philadelphia 76ers,"16,983"
"Mon, Jan 1, 2018",7:30p,Brooklyn Nets,98,Orlando Magic,95,Brooklyn Nets,"16,164"
"Mon, Jan 1, 2018",7:30p,Toronto Raptors,131,Milwaukee Bucks,127,Toronto Raptors,"19,800"
"Mon, Jan 1, 2018",8:00p,Chicago Bulls,120,Portland Trail Blazers,124,Portland Trail Blazers,"20,860"
"Mon, Jan 1, 2018",8:00p,Minnesota Timberwolves,114,Los Angeles Lakers,96,Minnesota Timberwolves,"18,978"
"Tue, Jan 2, 2018",7:00p,Cleveland Cavaliers,127,Portland Trail Blazers,110,Cleveland Cavaliers,"20,562"
"Tue, Jan 2, 2018",7:30p,New York Knicks,91,San Antonio Spurs,100,San Antonio Spurs,"19,812"
"Tue, Jan 2, 2018",9:00p,Phoenix Suns,104,Atlanta Hawks,103,Phoenix Suns,"15,921"
"Tue, Jan 2, 2018",10:00p,Sacramento Kings,111,Charlotte Hornets,131,Charlotte Hornets,"17,583"
"Tue, Jan 2, 2018",10:30p,Los Angeles Clippers,113,Memphis Grizzlies,105,Los Angeles Clippers,"15,711"
"Wed, Jan 3, 2018",7:00p,Orlando Magic,98,Houston Rockets,116,Houston Rockets,"18,588"
"Wed, Jan 3, 2018",7:00p,Philadelphia 76ers,112,San Antonio Spurs,106,Philadelphia 76ers,"20,642"
"Wed, Jan 3, 2018",7:00p,Washington Wizards,121,New York Knicks,103,Washington Wizards,"17,206"
"Wed, Jan 3, 2018",7:30p,Brooklyn Nets,98,Minnesota Timberwolves,97,Brooklyn Nets,"16,215"
"Wed, Jan 3, 2018",7:30p,Miami Heat,111,Detroit Pistons,104,Miami Heat,"19,600"
"Wed, Jan 3, 2018",8:00p,Boston Celtics,102,Cleveland Cavaliers,88,Boston Celtics,"18,624"
"Wed, Jan 3, 2018",8:00p,Chicago Bulls,115,Toronto Raptors,124,Toronto Raptors,"20,056"
"Wed, Jan 3, 2018",8:00p,Milwaukee Bucks,122,Indiana Pacers,101,Milwaukee Bucks,"15,613"
"Wed, Jan 3, 2018",8:30p,Dallas Mavericks,122,Golden State Warriors,125,Golden State Warriors,"20,212"
"Wed, Jan 3, 2018",9:00p,Denver Nuggets,134,Phoenix Suns,111,Denver Nuggets,"14,079"
"Wed, Jan 3, 2018",9:00p,Utah Jazz,98,New Orleans Pelicans,108,New Orleans Pelicans,"18,306"
"Wed, Jan 3, 2018",10:30p,Los Angeles Lakers,96,Oklahoma City Thunder,133,Oklahoma City Thunder,"18,997"
"Thu, Jan 4, 2018",8:00p,Houston Rockets,114,Golden State Warriors,124,Golden State Warriors,"18,055"
"Thu, Jan 4, 2018",10:30p,Los Angeles Clippers,117,Oklahoma City Thunder,127,Oklahoma City Thunder,"19,068"
"Fri, Jan 5, 2018",7:00p,Boston Celtics,91,Minnesota Timberwolves,84,Boston Celtics,"18,624"
"Fri, Jan 5, 2018",7:00p,Philadelphia 76ers,114,Detroit Pistons,78,Philadelphia 76ers,"20,592"
"Fri, Jan 5, 2018",8:00p,Miami Heat,107,New York Knicks,103,Miami Heat,"19,600"
"Fri, Jan 5, 2018",8:00p,Milwaukee Bucks,110,Toronto Raptors,129,Toronto Raptors,"18,717"
"Fri, Jan 5, 2018",8:30p,Dallas Mavericks,124,Chicago Bulls,127,Chicago Bulls,"20,073"
"Fri, Jan 5, 2018",8:30p,San Antonio Spurs,103,Phoenix Suns,89,San Antonio Spurs,"18,501"
"Fri, Jan 5, 2018",9:00p,Denver Nuggets,99,Utah Jazz,91,Denver Nuggets,"15,557"
"Fri, Jan 5, 2018",9:30p,Memphis Grizzlies,100,Washington Wizards,102,Washington Wizards,"16,988"
"Fri, Jan 5, 2018",10:00p,Portland Trail Blazers,110,Atlanta Hawks,89,Portland Trail Blazers,"19,393"
"Fri, Jan 5, 2018",10:30p,Los Angeles Lakers,94,Charlotte Hornets,108,Charlotte Hornets,"18,997"
"Sat, Jan 6, 2018",3:30p,Los Angeles Clippers,105,Golden State Warriors,121,Golden State Warriors,"19,068"
"Sat, Jan 6, 2018",6:00p,Brooklyn Nets,85,Boston Celtics,87,Boston Celtics,"17,732"
"Sat, Jan 6, 2018",7:00p,Detroit Pistons,108,Houston Rockets,101,Detroit Pistons,"18,046"
"Sat, Jan 6, 2018",7:00p,Indiana Pacers,125,Chicago Bulls,86,Indiana Pacers,"17,923"
"Sat, Jan 6, 2018",7:00p,Orlando Magic,127,Cleveland Cavaliers,131,Cleveland Cavaliers,"18,997"
"Sat, Jan 6, 2018",8:00p,Washington Wizards,103,Milwaukee Bucks,110,Milwaukee Bucks,"18,762"
"Sat, Jan 6, 2018",9:00p,Minnesota Timberwolves,116,New Orleans Pelicans,98,Minnesota Timberwolves,"18,978"
"Sat, Jan 6, 2018",10:00p,Sacramento Kings,106,Denver Nuggets,98,Sacramento Kings,"17,583"
"Sun, Jan 7, 2018",3:30p,Miami Heat,103,Utah Jazz,102,Miami Heat,"19,600"
"Sun, Jan 7, 2018",7:00p,Dallas Mavericks,96,New York Knicks,100,New York Knicks,"20,171"
"Sun, Jan 7, 2018",8:00p,Phoenix Suns,114,Oklahoma City Thunder,100,Phoenix Suns,"18,055"
"Sun, Jan 7, 2018",9:00p,Portland Trail Blazers,111,San Antonio Spurs,110,Portland Trail Blazers,"19,393"
"Sun, Jan 7, 2018",9:30p,Los Angeles Lakers,132,Atlanta Hawks,113,Los Angeles Lakers,"18,997"
"Mon, Jan 8, 2018",7:00p,Indiana Pacers,109,Milwaukee Bucks,96,Indiana Pacers,"14,670"
"Mon, Jan 8, 2018",7:30p,Brooklyn Nets,113,Toronto Raptors,114,Toronto Raptors,"13,681"
"Mon, Jan 8, 2018",8:00p,Chicago Bulls,107,Houston Rockets,116,Houston Rockets,"17,462"
"Mon, Jan 8, 2018",8:00p,Minnesota Timberwolves,127,Cleveland Cavaliers,99,Minnesota Timberwolves,"18,978"
"Mon, Jan 8, 2018",8:00p,New Orleans Pelicans,112,Detroit Pistons,109,New Orleans Pelicans,"12,874"
"Mon, Jan 8, 2018",10:00p,Sacramento Kings,100,San Antonio Spurs,107,San Antonio Spurs,"17,583"
"Mon, Jan 8, 2018",10:30p,Golden State Warriors,124,Denver Nuggets,114,Golden State Warriors,"19,596"
"Mon, Jan 8, 2018",10:30p,Los Angeles Clippers,108,Atlanta Hawks,107,Los Angeles Clippers,"14,624"
"Tue, Jan 9, 2018",7:30p,Toronto Raptors,89,Miami Heat,90,Miami Heat,"19,800"
"Tue, Jan 9, 2018",8:00p,Oklahoma City Thunder,106,Portland Trail Blazers,117,Portland Trail Blazers,"18,203"
"Tue, Jan 9, 2018",8:30p,Dallas Mavericks,114,Orlando Magic,99,Dallas Mavericks,"19,306"
"Tue, Jan 9, 2018",10:30p,Los Angeles Lakers,99,Sacramento Kings,86,Los Angeles Lakers,"18,997"
"Wed, Jan 10, 2018",7:00p,Charlotte Hornets,111,Dallas Mavericks,115,Dallas Mavericks,"14,462"
"Wed, Jan 10, 2018",7:00p,Indiana Pacers,106,Miami Heat,114,Miami Heat,"14,540"
"Wed, Jan 10, 2018",7:00p,Washington Wizards,104,Utah Jazz,107,Utah Jazz,"15,640"
"Wed, Jan 10, 2018",7:30p,Brooklyn Nets,80,Detroit Pistons,114,Detroit Pistons,"13,457"
"Wed, Jan 10, 2018",7:30p,New York Knicks,119,Chicago Bulls,122,Chicago Bulls,"19,812"
"Wed, Jan 10, 2018",8:00p,Houston Rockets,121,Portland Trail Blazers,112,Houston Rockets,"18,055"
"Wed, Jan 10, 2018",8:00p,Memphis Grizzlies,105,New Orleans Pelicans,102,Memphis Grizzlies,"14,312"
"Wed, Jan 10, 2018",8:00p,Milwaukee Bucks,110,Orlando Magic,103,Milwaukee Bucks,"14,543"
"Wed, Jan 10, 2018",8:00p,Minnesota Timberwolves,104,Oklahoma City Thunder,88,Minnesota Timberwolves,"18,978"
"Wed, Jan 10, 2018",9:00p,Denver Nuggets,97,Atlanta Hawks,110,Atlanta Hawks,"14,182"
"Wed, Jan 10, 2018",10:30p,Golden State Warriors,106,Los Angeles Clippers,125,Los Angeles Clippers,"19,596"
"Thu, Jan 11, 2018",3:00p,Philadelphia 76ers,103,Boston Celtics,114,Boston Celtics,"19,078"
"Thu, Jan 11, 2018",8:00p,Toronto Raptors,133,Cleveland Cavaliers,99,Toronto Raptors,"19,923"
"Thu, Jan 11, 2018",10:00p,Sacramento Kings,115,Los Angeles Clippers,121,Los Angeles Clippers,"17,583"
"Thu, Jan 11, 2018",10:30p,Los Angeles Lakers,93,San Antonio Spurs,81,Los Angeles Lakers,"18,997"
"Fri, Jan 12, 2018",7:00p,Charlotte Hornets,99,Utah Jazz,88,Charlotte Hornets,"14,848"
"Fri, Jan 12, 2018",7:00p,Indiana Pacers,97,Cleveland Cavaliers,95,Indiana Pacers,"17,923"
"Fri, Jan 12, 2018",7:00p,Washington Wizards,125,Orlando Magic,119,Washington Wizards,"18,171"
"Fri, Jan 12, 2018",7:30p,Atlanta Hawks,105,Brooklyn Nets,110,Brooklyn Nets,"13,093"
"Fri, Jan 12, 2018",8:00p,Milwaukee Bucks,94,Golden State Warriors,108,Golden State Warriors,"18,717"
"Fri, Jan 12, 2018",8:00p,Minnesota Timberwolves,118,New York Knicks,108,Minnesota Timberwolves,"18,978"
"Fri, Jan 12, 2018",8:00p,New Orleans Pelicans,119,Portland Trail Blazers,113,New Orleans Pelicans,"17,003"
"Fri, Jan 12, 2018",9:00p,Denver Nuggets,87,Memphis Grizzlies,78,Denver Nuggets,"15,607"
"Fri, Jan 12, 2018",10:30p,Phoenix Suns,95,Houston Rockets,112,Houston Rockets,"18,055"
"Sat, Jan 13, 2018",2:00p,Dallas Mavericks,101,Los Angeles Lakers,107,Los Angeles Lakers,"20,209"
"Sat, Jan 13, 2018",3:30p,Los Angeles Clippers,126,Sacramento Kings,105,Los Angeles Clippers,"16,656"
"Sat, Jan 13, 2018",5:00p,Charlotte Hornets,91,Oklahoma City Thunder,101,Oklahoma City Thunder,"19,624"
"Sat, Jan 13, 2018",7:00p,Washington Wizards,119,Brooklyn Nets,113,Washington Wizards,"18,354"
"Sat, Jan 13, 2018",7:30p,Toronto Raptors,125,Golden State Warriors,127,Golden State Warriors,"20,078"
"Sat, Jan 13, 2018",8:00p,Chicago Bulls,107,Detroit Pistons,105,Chicago Bulls,"21,613"
"Sat, Jan 13, 2018",8:30p,San Antonio Spurs,112,Denver Nuggets,80,San Antonio Spurs,"18,418"
"Sun, Jan 14, 2018",1:00p,Miami Heat,97,Milwaukee Bucks,79,Miami Heat,"19,600"
"Sun, Jan 14, 2018",3:30p,New York Knicks,118,New Orleans Pelicans,123,New Orleans Pelicans,"19,812"
"Sun, Jan 14, 2018",8:00p,Phoenix Suns,97,Indiana Pacers,120,Indiana Pacers,"17,091"
"Sun, Jan 14, 2018",9:00p,Minnesota Timberwolves,120,Portland Trail Blazers,103,Minnesota Timberwolves,"14,739"
"Mon, Jan 15, 2018",12:30p,Detroit Pistons,107,Charlotte Hornets,118,Charlotte Hornets,"17,200"
"Mon, Jan 15, 2018",1:00p,Philadelphia 76ers,117,Toronto Raptors,111,Philadelphia 76ers,"20,637"
"Mon, Jan 15, 2018",2:00p,Washington Wizards,95,Milwaukee Bucks,104,Milwaukee Bucks,"19,607"
"Mon, Jan 15, 2018",3:00p,Atlanta Hawks,102,San Antonio Spurs,99,Atlanta Hawks,"15,806"
"Mon, Jan 15, 2018",3:00p,Brooklyn Nets,104,New York Knicks,119,New York Knicks,"17,732"
"Mon, Jan 15, 2018",3:30p,Chicago Bulls,119,Miami Heat,111,Chicago Bulls,"20,546"
"Mon, Jan 15, 2018",5:30p,Memphis Grizzlies,123,Los Angeles Lakers,114,Memphis Grizzlies,"17,794"
"Mon, Jan 15, 2018",8:00p,Cleveland Cavaliers,108,Golden State Warriors,118,Golden State Warriors,"20,562"
"Mon, Jan 15, 2018",8:00p,Oklahoma City Thunder,95,Sacramento Kings,88,Oklahoma City Thunder,"18,203"
"Mon, Jan 15, 2018",9:00p,Utah Jazz,94,Indiana Pacers,109,Indiana Pacers,"18,306"
"Mon, Jan 15, 2018",10:30p,Los Angeles Clippers,113,Houston Rockets,102,Los Angeles Clippers,"17,622"
"Tue, Jan 16, 2018",7:00p,Orlando Magic,108,Minnesota Timberwolves,102,Orlando Magic,"18,589"
"Tue, Jan 16, 2018",7:30p,Boston Celtics,113,New Orleans Pelicans,116,New Orleans Pelicans,"18,624"
"Tue, Jan 16, 2018",9:00p,Denver Nuggets,105,Dallas Mavericks,102,Denver Nuggets,"14,097"
"Tue, Jan 16, 2018",10:00p,Portland Trail Blazers,118,Phoenix Suns,111,Portland Trail Blazers,"18,604"
"Wed, Jan 17, 2018",7:00p,Charlotte Hornets,133,Washington Wizards,109,Charlotte Hornets,"11,528"
"Wed, Jan 17, 2018",7:30p,Atlanta Hawks,94,New Orleans Pelicans,93,Atlanta Hawks,"10,894"
"Wed, Jan 17, 2018",7:30p,Brooklyn Nets,95,San Antonio Spurs,100,San Antonio Spurs,"15,425"
"Wed, Jan 17, 2018",7:30p,Toronto Raptors,96,Detroit Pistons,91,Toronto Raptors,"19,800"
"Wed, Jan 17, 2018",8:00p,Chicago Bulls,112,Golden State Warriors,119,Golden State Warriors,"21,372"
"Wed, Jan 17, 2018",8:00p,Memphis Grizzlies,105,New York Knicks,99,Memphis Grizzlies,"12,885"
"Wed, Jan 17, 2018",8:00p,Milwaukee Bucks,101,Miami Heat,106,Miami Heat,"16,695"
"Wed, Jan 17, 2018",8:00p,Oklahoma City Thunder,114,Los Angeles Lakers,90,Oklahoma City Thunder,"18,203"
"Wed, Jan 17, 2018",10:00p,Sacramento Kings,105,Utah Jazz,120,Utah Jazz,"17,583"
"Wed, Jan 17, 2018",10:30p,Los Angeles Clippers,109,Denver Nuggets,104,Los Angeles Clippers,"15,043"
"Thu, Jan 18, 2018",7:00p,Boston Celtics,80,Philadelphia 76ers,89,Philadelphia 76ers,"18,624"
"Thu, Jan 18, 2018",7:00p,Cleveland Cavaliers,104,Orlando Magic,103,Cleveland Cavaliers,"20,562"
"Thu, Jan 18, 2018",9:30p,Houston Rockets,116,Minnesota Timberwolves,98,Houston Rockets,"18,055"
"Thu, Jan 18, 2018",10:00p,Portland Trail Blazers,100,Indiana Pacers,86,Portland Trail Blazers,"19,071"
"Fri, Jan 19, 2018",7:00p,Toronto Raptors,86,San Antonio Spurs,83,Toronto Raptors,"19,800"
"Fri, Jan 19, 2018",7:30p,Brooklyn Nets,101,Miami Heat,95,Brooklyn Nets,"17,732"
"Fri, Jan 19, 2018",8:00p,Detroit Pistons,112,Washington Wizards,122,Washington Wizards,"14,744"
"Fri, Jan 19, 2018",8:00p,Memphis Grizzlies,106,Sacramento Kings,88,Memphis Grizzlies,"16,831"
"Fri, Jan 19, 2018",9:00p,Denver Nuggets,100,Phoenix Suns,108,Phoenix Suns,"15,732"
"Fri, Jan 19, 2018",10:30p,Los Angeles Lakers,99,Indiana Pacers,86,Los Angeles Lakers,"18,997"
"Fri, Jan 19, 2018",10:30p,Utah Jazz,115,New York Knicks,117,New York Knicks,"18,306"
"Sat, Jan 20, 2018",3:30p,Cleveland Cavaliers,124,Oklahoma City Thunder,148,Oklahoma City Thunder,"20,562"
"Sat, Jan 20, 2018",5:00p,Atlanta Hawks,97,Chicago Bulls,113,Chicago Bulls,"15,597"
"Sat, Jan 20, 2018",7:00p,Charlotte Hornets,105,Miami Heat,106,Miami Heat,"18,687"
"Sat, Jan 20, 2018",7:00p,New Orleans Pelicans,111,Memphis Grizzlies,104,New Orleans Pelicans,"18,212"
"Sat, Jan 20, 2018",7:30p,Philadelphia 76ers,116,Milwaukee Bucks,94,Philadelphia 76ers,"20,826"
"Sat, Jan 20, 2018",8:30p,Houston Rockets,116,Golden State Warriors,108,Houston Rockets,"18,055"
"Sat, Jan 20, 2018",9:00p,Minnesota Timberwolves,115,Toronto Raptors,109,Minnesota Timberwolves,"17,828"
"Sat, Jan 20, 2018",9:00p,Utah Jazz,125,Los Angeles Clippers,113,Utah Jazz,"18,306"
"Sat, Jan 20, 2018",10:00p,Portland Trail Blazers,117,Dallas Mavericks,108,Portland Trail Blazers,"19,464"
"Sun, Jan 21, 2018",1:00p,Boston Celtics,95,Orlando Magic,103,Orlando Magic,"18,624"
"Sun, Jan 21, 2018",3:30p,Los Angeles Lakers,127,New York Knicks,107,Los Angeles Lakers,"18,997"
"Sun, Jan 21, 2018",4:00p,Detroit Pistons,100,Brooklyn Nets,101,Brooklyn Nets,"17,554"
"Sun, Jan 21, 2018",7:00p,San Antonio Spurs,86,Indiana Pacers,94,Indiana Pacers,"18,418"
"Mon, Jan 22, 2018",7:00p,Charlotte Hornets,112,Sacramento Kings,107,Charlotte Hornets,"11,806"
"Mon, Jan 22, 2018",7:30p,Atlanta Hawks,104,Utah Jazz,90,Atlanta Hawks,"11,096"
"Mon, Jan 22, 2018",8:00p,Houston Rockets,99,Miami Heat,90,Houston Rockets,"18,055"
"Mon, Jan 22, 2018",8:00p,Memphis Grizzlies,105,Philadelphia 76ers,101,Memphis Grizzlies,"14,288"
"Mon, Jan 22, 2018",8:00p,Milwaukee Bucks,109,Phoenix Suns,105,Milwaukee Bucks,"14,766"
"Mon, Jan 22, 2018",8:00p,New Orleans Pelicans,132,Chicago Bulls,128,New Orleans Pelicans,"17,101"
"Mon, Jan 22, 2018",8:30p,Dallas Mavericks,98,Washington Wizards,75,Dallas Mavericks,"19,328"
"Mon, Jan 22, 2018",9:00p,Denver Nuggets,104,Portland Trail Blazers,101,Denver Nuggets,"14,474"
"Mon, Jan 22, 2018",10:30p,Los Angeles Clippers,118,Minnesota Timberwolves,126,Minnesota Timberwolves,"16,347"
"Tue, Jan 23, 2018",7:00p,Orlando Magic,99,Sacramento Kings,105,Sacramento Kings,"18,846"
"Tue, Jan 23, 2018",8:00p,Oklahoma City Thunder,109,Brooklyn Nets,108,Oklahoma City Thunder,"18,203"
"Tue, Jan 23, 2018",8:00p,San Antonio Spurs,114,Cleveland Cavaliers,102,San Antonio Spurs,"18,418"
"Tue, Jan 23, 2018",10:30p,Golden State Warriors,123,New York Knicks,112,Golden State Warriors,"19,596"
"Tue, Jan 23, 2018",10:30p,Los Angeles Lakers,108,Boston Celtics,107,Los Angeles Lakers,"18,997"
"Wed, Jan 24, 2018",7:00p,Charlotte Hornets,96,New Orleans Pelicans,101,New Orleans Pelicans,"14,588"
"Wed, Jan 24, 2018",7:00p,Detroit Pistons,95,Utah Jazz,98,Utah Jazz,"15,682"
"Wed, Jan 24, 2018",7:00p,Indiana Pacers,116,Phoenix Suns,101,Indiana Pacers,"14,060"
"Wed, Jan 24, 2018",7:00p,Philadelphia 76ers,115,Chicago Bulls,101,Philadelphia 76ers,"20,547"
"Wed, Jan 24, 2018",7:30p,Atlanta Hawks,93,Toronto Raptors,108,Toronto Raptors,"12,780"
"Wed, Jan 24, 2018",8:00p,Dallas Mavericks,97,Houston Rockets,104,Houston Rockets,"19,378"
"Wed, Jan 24, 2018",8:00p,Memphis Grizzlies,85,San Antonio Spurs,108,San Antonio Spurs,"15,812"
"Wed, Jan 24, 2018",10:00p,Portland Trail Blazers,123,Minnesota Timberwolves,114,Portland Trail Blazers,"18,920"
