Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Sun, Jan 29, 2017",3:30p,Cleveland Cavaliers,107,Oklahoma City Thunder,91,Cleveland Cavaliers,"20,562"
"Sun, Jan 29, 2017",6:00p,Indiana Pacers,120,Houston Rockets,101,Indiana Pacers,"17,923"
"Sun, Jan 29, 2017",6:00p,New Orleans Pelicans,94,Washington Wizards,107,Washington Wizards,"16,779"
"Sun, Jan 29, 2017",6:00p,Toronto Raptors,113,Orlando Magic,114,Orlando Magic,"19,800"
"Sun, Jan 29, 2017",7:00p,Chicago Bulls,121,Philadelphia 76ers,108,Chicago Bulls,"21,606"
"Sun, Jan 29, 2017",7:00p,San Antonio Spurs,101,Dallas Mavericks,105,Dallas Mavericks,"18,418"
"Sun, Jan 29, 2017",9:00p,Portland Trail Blazers,111,Golden State Warriors,113,Golden State Warriors,"19,393"
"Mon, Jan 30, 2017",6:00p,Philadelphia 76ers,122,Sacramento Kings,119,Philadelphia 76ers,"15,840"
"Mon, Jan 30, 2017",7:30p,Miami Heat,104,Brooklyn Nets,96,Miami Heat,"19,600"
"Mon, Jan 30, 2017",8:00p,Boston Celtics,113,Detroit Pistons,109,Boston Celtics,"18,188"
"Mon, Jan 30, 2017",8:00p,Minnesota Timberwolves,111,Orlando Magic,105,Minnesota Timberwolves,"11,124"
"Mon, Jan 30, 2017",8:30p,Dallas Mavericks,104,Cleveland Cavaliers,97,Dallas Mavericks,"20,202"
"Mon, Jan 30, 2017",10:30p,Phoenix Suns,96,Memphis Grizzlies,115,Memphis Grizzlies,"16,332"
"Tue, Jan 31, 2017",7:00p,Toronto Raptors,108,New Orleans Pelicans,106,Toronto Raptors,"19,800"
"Tue, Jan 31, 2017",7:00p,Washington Wizards,117,New York Knicks,101,Washington Wizards,"16,683"
"Tue, Jan 31, 2017",8:00p,Houston Rockets,105,Sacramento Kings,83,Houston Rockets,"15,187"
"Tue, Jan 31, 2017",8:30p,San Antonio Spurs,108,Oklahoma City Thunder,94,San Antonio Spurs,"18,418"
"Tue, Jan 31, 2017",10:00p,Portland Trail Blazers,115,Charlotte Hornets,98,Portland Trail Blazers,"19,393"
"Tue, Jan 31, 2017",10:30p,Los Angeles Lakers,120,Denver Nuggets,116,Los Angeles Lakers,"18,997"
"Wed, Feb 1, 2017",7:00p,Cleveland Cavaliers,125,Minnesota Timberwolves,97,Cleveland Cavaliers,"20,562"
"Wed, Feb 1, 2017",7:00p,Orlando Magic,88,Indiana Pacers,98,Indiana Pacers,"16,662"
"Wed, Feb 1, 2017",7:30p,Boston Celtics,109,Toronto Raptors,104,Boston Celtics,"18,624"
"Wed, Feb 1, 2017",7:30p,Brooklyn Nets,90,New York Knicks,95,New York Knicks,"17,732"
"Wed, Feb 1, 2017",7:30p,Detroit Pistons,118,New Orleans Pelicans,98,Detroit Pistons,"14,262"
"Wed, Feb 1, 2017",7:30p,Miami Heat,116,Atlanta Hawks,93,Miami Heat,"19,600"
"Wed, Feb 1, 2017",8:30p,Dallas Mavericks,113,Philadelphia 76ers,95,Dallas Mavericks,"19,263"
"Wed, Feb 1, 2017",9:00p,Denver Nuggets,99,Memphis Grizzlies,119,Memphis Grizzlies,"12,020"
"Wed, Feb 1, 2017",9:00p,Phoenix Suns,114,Los Angeles Clippers,124,Los Angeles Clippers,"16,191"
"Wed, Feb 1, 2017",9:00p,Utah Jazz,104,Milwaukee Bucks,88,Utah Jazz,"19,694"
"Wed, Feb 1, 2017",9:30p,Oklahoma City Thunder,100,Chicago Bulls,128,Chicago Bulls,"18,203"
"Wed, Feb 1, 2017",10:30p,Golden State Warriors,126,Charlotte Hornets,111,Golden State Warriors,"19,596"
"Thu, Feb 2, 2017",7:00p,Washington Wizards,116,Los Angeles Lakers,108,Washington Wizards,"16,473"
"Thu, Feb 2, 2017",8:00p,Houston Rockets,108,Atlanta Hawks,113,Atlanta Hawks,"15,602"
"Thu, Feb 2, 2017",8:30p,San Antonio Spurs,102,Philadelphia 76ers,86,San Antonio Spurs,"18,418"
"Thu, Feb 2, 2017",10:30p,Los Angeles Clippers,120,Golden State Warriors,133,Golden State Warriors,"19,385"
"Fri, Feb 3, 2017",7:00p,Orlando Magic,102,Toronto Raptors,94,Orlando Magic,"17,141"
"Fri, Feb 3, 2017",7:30p,Brooklyn Nets,97,Indiana Pacers,106,Indiana Pacers,"14,557"
"Fri, Feb 3, 2017",7:30p,Detroit Pistons,116,Minnesota Timberwolves,108,Detroit Pistons,"16,934"
"Fri, Feb 3, 2017",8:00p,Boston Celtics,113,Los Angeles Lakers,107,Boston Celtics,"18,624"
"Fri, Feb 3, 2017",8:00p,Houston Rockets,121,Chicago Bulls,117,Houston Rockets,"18,055"
"Fri, Feb 3, 2017",8:00p,Oklahoma City Thunder,114,Memphis Grizzlies,102,Oklahoma City Thunder,"18,203"
"Fri, Feb 3, 2017",9:00p,Denver Nuggets,121,Milwaukee Bucks,117,Denver Nuggets,"18,792"
"Fri, Feb 3, 2017",10:30p,Portland Trail Blazers,104,Dallas Mavericks,108,Dallas Mavericks,"19,393"
"Fri, Feb 3, 2017",10:30p,Sacramento Kings,103,Phoenix Suns,105,Phoenix Suns,"17,608"
"Sat, Feb 4, 2017",7:00p,Atlanta Hawks,113,Orlando Magic,86,Atlanta Hawks,"16,691"
"Sat, Feb 4, 2017",7:00p,Indiana Pacers,105,Detroit Pistons,84,Indiana Pacers,"17,660"
"Sat, Feb 4, 2017",7:00p,Washington Wizards,105,New Orleans Pelicans,91,Washington Wizards,"19,651"
"Sat, Feb 4, 2017",7:30p,Miami Heat,125,Philadelphia 76ers,102,Miami Heat,"19,754"
"Sat, Feb 4, 2017",8:30p,New York Knicks,104,Cleveland Cavaliers,111,Cleveland Cavaliers,"19,812"
"Sat, Feb 4, 2017",9:00p,Minnesota Timberwolves,99,Memphis Grizzlies,107,Memphis Grizzlies,"15,081"
"Sat, Feb 4, 2017",9:00p,Phoenix Suns,112,Milwaukee Bucks,137,Milwaukee Bucks,"17,192"
"Sat, Feb 4, 2017",9:00p,San Antonio Spurs,121,Denver Nuggets,97,San Antonio Spurs,"18,418"
"Sat, Feb 4, 2017",9:00p,Utah Jazz,105,Charlotte Hornets,98,Utah Jazz,"19,911"
"Sat, Feb 4, 2017",10:30p,Sacramento Kings,109,Golden State Warriors,106,Sacramento Kings,"17,608"
"Sun, Feb 5, 2017",12:00p,Brooklyn Nets,95,Toronto Raptors,103,Toronto Raptors,"14,245"
"Sun, Feb 5, 2017",2:00p,Boston Celtics,107,Los Angeles Clippers,102,Boston Celtics,"18,624"
"Sun, Feb 5, 2017",3:00p,Oklahoma City Thunder,105,Portland Trail Blazers,99,Oklahoma City Thunder,"18,203"
"Mon, Feb 6, 2017",7:00p,Indiana Pacers,93,Oklahoma City Thunder,90,Indiana Pacers,"16,123"
"Mon, Feb 6, 2017",7:00p,New York Knicks,107,Los Angeles Lakers,121,Los Angeles Lakers,"19,812"
"Mon, Feb 6, 2017",7:00p,Washington Wizards,135,Cleveland Cavaliers,140,Cleveland Cavaliers,"20,356"
"Mon, Feb 6, 2017",7:30p,Atlanta Hawks,95,Utah Jazz,120,Utah Jazz,"13,126"
"Mon, Feb 6, 2017",7:30p,Detroit Pistons,113,Philadelphia 76ers,96,Detroit Pistons,"14,731"
"Mon, Feb 6, 2017",7:30p,Toronto Raptors,118,Los Angeles Clippers,109,Toronto Raptors,"19,800"
"Mon, Feb 6, 2017",8:00p,Minnesota Timberwolves,113,Miami Heat,115,Miami Heat,"12,502"
"Mon, Feb 6, 2017",8:00p,New Orleans Pelicans,111,Phoenix Suns,106,New Orleans Pelicans,"15,888"
"Mon, Feb 6, 2017",9:00p,Denver Nuggets,110,Dallas Mavericks,87,Denver Nuggets,"13,047"
"Mon, Feb 6, 2017",9:30p,Memphis Grizzlies,89,San Antonio Spurs,74,Memphis Grizzlies,"16,708"
"Mon, Feb 6, 2017",10:30p,Sacramento Kings,107,Chicago Bulls,112,Chicago Bulls,"17,608"
"Tue, Feb 7, 2017",7:00p,Charlotte Hornets,111,Brooklyn Nets,107,Charlotte Hornets,"15,322"
"Tue, Feb 7, 2017",8:00p,Houston Rockets,128,Orlando Magic,104,Houston Rockets,"15,514"
"Tue, Feb 7, 2017",8:30p,Dallas Mavericks,113,Portland Trail Blazers,114,Portland Trail Blazers,"19,326"
"Wed, Feb 8, 2017",7:00p,Indiana Pacers,117,Cleveland Cavaliers,132,Cleveland Cavaliers,"17,580"
"Wed, Feb 8, 2017",7:00p,Philadelphia 76ers,103,San Antonio Spurs,111,San Antonio Spurs,"19,233"
"Wed, Feb 8, 2017",7:30p,Atlanta Hawks,117,Denver Nuggets,106,Atlanta Hawks,"14,222"
"Wed, Feb 8, 2017",7:30p,Brooklyn Nets,110,Washington Wizards,114,Washington Wizards,"13,179"
"Wed, Feb 8, 2017",7:30p,Detroit Pistons,121,Los Angeles Lakers,102,Detroit Pistons,"15,121"
"Wed, Feb 8, 2017",8:00p,Memphis Grizzlies,110,Phoenix Suns,91,Memphis Grizzlies,"16,044"
"Wed, Feb 8, 2017",8:00p,Milwaukee Bucks,88,Miami Heat,106,Miami Heat,"14,211"
"Wed, Feb 8, 2017",8:00p,Minnesota Timberwolves,112,Toronto Raptors,109,Minnesota Timberwolves,"13,832"
"Wed, Feb 8, 2017",8:00p,New Orleans Pelicans,94,Utah Jazz,127,Utah Jazz,"14,508"
"Wed, Feb 8, 2017",8:00p,New York Knicks,115,Los Angeles Clippers,119,Los Angeles Clippers,"19,812"
"Wed, Feb 8, 2017",10:30p,Golden State Warriors,123,Chicago Bulls,92,Golden State Warriors,"19,596"
"Wed, Feb 8, 2017",10:30p,Sacramento Kings,108,Boston Celtics,92,Sacramento Kings,"17,608"
"Thu, Feb 9, 2017",7:00p,Charlotte Hornets,95,Houston Rockets,107,Houston Rockets,"16,270"
"Thu, Feb 9, 2017",7:00p,Orlando Magic,111,Philadelphia 76ers,112,Philadelphia 76ers,"17,829"
"Thu, Feb 9, 2017",8:00p,Oklahoma City Thunder,118,Cleveland Cavaliers,109,Oklahoma City Thunder,"18,203"
"Thu, Feb 9, 2017",8:30p,Dallas Mavericks,112,Utah Jazz,105,Dallas Mavericks,"19,883"
"Thu, Feb 9, 2017",10:30p,Portland Trail Blazers,111,Boston Celtics,120,Boston Celtics,"19,393"
"Fri, Feb 10, 2017",7:30p,Brooklyn Nets,99,Miami Heat,108,Miami Heat,"15,382"
"Fri, Feb 10, 2017",7:30p,Detroit Pistons,92,San Antonio Spurs,103,San Antonio Spurs,"17,222"
"Fri, Feb 10, 2017",7:30p,New York Knicks,123,Denver Nuggets,131,Denver Nuggets,"19,812"
"Fri, Feb 10, 2017",8:00p,Memphis Grizzlies,107,Golden State Warriors,122,Golden State Warriors,"18,119"
"Fri, Feb 10, 2017",8:00p,Milwaukee Bucks,114,Los Angeles Lakers,122,Los Angeles Lakers,"16,380"
"Fri, Feb 10, 2017",8:00p,Minnesota Timberwolves,106,New Orleans Pelicans,122,New Orleans Pelicans,"16,093"
"Fri, Feb 10, 2017",8:00p,Washington Wizards,112,Indiana Pacers,107,Washington Wizards,"19,503"
"Fri, Feb 10, 2017",10:30p,Phoenix Suns,115,Chicago Bulls,97,Phoenix Suns,"18,055"
"Fri, Feb 10, 2017",10:30p,Sacramento Kings,108,Atlanta Hawks,107,Sacramento Kings,"17,608"
"Sat, Feb 11, 2017",5:00p,Charlotte Hornets,102,Los Angeles Clippers,107,Los Angeles Clippers,"19,483"
"Sat, Feb 11, 2017",7:00p,Indiana Pacers,100,Milwaukee Bucks,116,Milwaukee Bucks,"17,923"
"Sat, Feb 11, 2017",7:30p,Cleveland Cavaliers,125,Denver Nuggets,109,Cleveland Cavaliers,"20,562"
"Sat, Feb 11, 2017",7:30p,Philadelphia 76ers,117,Miami Heat,109,Philadelphia 76ers,"20,698"
"Sat, Feb 11, 2017",8:30p,Oklahoma City Thunder,114,Golden State Warriors,130,Golden State Warriors,"18,203"
"Sat, Feb 11, 2017",9:00p,Dallas Mavericks,112,Orlando Magic,80,Dallas Mavericks,"20,052"
"Sat, Feb 11, 2017",9:00p,Houston Rockets,133,Phoenix Suns,102,Houston Rockets,"18,055"
"Sat, Feb 11, 2017",10:00p,Utah Jazz,104,Boston Celtics,112,Boston Celtics,"19,911"
"Sun, Feb 12, 2017",3:30p,Minnesota Timberwolves,117,Chicago Bulls,89,Minnesota Timberwolves,"19,356"
"Sun, Feb 12, 2017",3:30p,New York Knicks,94,San Antonio Spurs,90,New York Knicks,"19,812"
"Sun, Feb 12, 2017",6:00p,Toronto Raptors,101,Detroit Pistons,102,Detroit Pistons,"19,800"
"Sun, Feb 12, 2017",9:00p,Sacramento Kings,105,New Orleans Pelicans,99,Sacramento Kings,"17,608"
"Mon, Feb 13, 2017",7:00p,Charlotte Hornets,99,Philadelphia 76ers,105,Philadelphia 76ers,"15,775"
"Mon, Feb 13, 2017",7:00p,Indiana Pacers,106,San Antonio Spurs,110,San Antonio Spurs,"15,203"
"Mon, Feb 13, 2017",7:30p,Brooklyn Nets,103,Memphis Grizzlies,112,Memphis Grizzlies,"13,597"
"Mon, Feb 13, 2017",7:30p,Miami Heat,107,Orlando Magic,116,Orlando Magic,"19,600"
"Mon, Feb 13, 2017",8:00p,Milwaukee Bucks,102,Detroit Pistons,89,Milwaukee Bucks,"13,397"
"Mon, Feb 13, 2017",8:00p,Washington Wizards,120,Oklahoma City Thunder,98,Washington Wizards,"20,356"
"Mon, Feb 13, 2017",8:30p,Dallas Mavericks,98,Boston Celtics,111,Boston Celtics,"20,159"
"Mon, Feb 13, 2017",9:00p,Denver Nuggets,132,Golden State Warriors,110,Denver Nuggets,"19,941"
"Mon, Feb 13, 2017",9:00p,Phoenix Suns,108,New Orleans Pelicans,110,New Orleans Pelicans,"16,321"
"Mon, Feb 13, 2017",9:00p,Utah Jazz,72,Los Angeles Clippers,88,Los Angeles Clippers,"19,521"
"Mon, Feb 13, 2017",10:30p,Portland Trail Blazers,104,Atlanta Hawks,109,Atlanta Hawks,"19,475"
"Tue, Feb 14, 2017",8:00p,Chicago Bulls,105,Toronto Raptors,94,Chicago Bulls,"21,220"
"Tue, Feb 14, 2017",8:00p,Minnesota Timberwolves,108,Cleveland Cavaliers,116,Cleveland Cavaliers,"17,738"
"Tue, Feb 14, 2017",10:30p,Los Angeles Lakers,96,Sacramento Kings,97,Sacramento Kings,"19,997"
"Wed, Feb 15, 2017",7:00p,Cleveland Cavaliers,113,Indiana Pacers,104,Cleveland Cavaliers,"20,562"
"Wed, Feb 15, 2017",7:00p,Orlando Magic,79,San Antonio Spurs,107,San Antonio Spurs,"17,101"
"Wed, Feb 15, 2017",7:30p,Boston Celtics,116,Philadelphia 76ers,108,Boston Celtics,"18,624"
"Wed, Feb 15, 2017",7:30p,Brooklyn Nets,125,Milwaukee Bucks,129,Milwaukee Bucks,"16,182"
"Wed, Feb 15, 2017",7:30p,Detroit Pistons,98,Dallas Mavericks,91,Detroit Pistons,"13,549"
"Wed, Feb 15, 2017",7:30p,Toronto Raptors,90,Charlotte Hornets,85,Toronto Raptors,"19,800"
"Wed, Feb 15, 2017",8:00p,Houston Rockets,109,Miami Heat,117,Miami Heat,"16,967"
"Wed, Feb 15, 2017",8:00p,Memphis Grizzlies,91,New Orleans Pelicans,95,New Orleans Pelicans,"16,145"
"Wed, Feb 15, 2017",9:00p,Denver Nuggets,99,Minnesota Timberwolves,112,Minnesota Timberwolves,"13,924"
"Wed, Feb 15, 2017",9:00p,Phoenix Suns,137,Los Angeles Lakers,101,Phoenix Suns,"18,055"
"Wed, Feb 15, 2017",9:00p,Utah Jazz,111,Portland Trail Blazers,88,Utah Jazz,"19,590"
"Wed, Feb 15, 2017",9:30p,Oklahoma City Thunder,116,New York Knicks,105,Oklahoma City Thunder,"18,203"
"Wed, Feb 15, 2017",10:30p,Golden State Warriors,109,Sacramento Kings,86,Golden State Warriors,"19,596"
"Wed, Feb 15, 2017",10:30p,Los Angeles Clippers,99,Atlanta Hawks,84,Los Angeles Clippers,"19,060"
"Thu, Feb 16, 2017",7:00p,Indiana Pacers,98,Washington Wizards,111,Washington Wizards,"17,233"
"Thu, Feb 16, 2017",8:00p,Chicago Bulls,104,Boston Celtics,103,Chicago Bulls,"21,866"
"Thu, Feb 23, 2017",7:00p,Orlando Magic,103,Portland Trail Blazers,112,Portland Trail Blazers,"17,487"
"Thu, Feb 23, 2017",7:30p,Detroit Pistons,114,Charlotte Hornets,108,Detroit Pistons,"14,913"
"Thu, Feb 23, 2017",8:00p,Cleveland Cavaliers,119,New York Knicks,104,Cleveland Cavaliers,"20,562"
"Thu, Feb 23, 2017",8:00p,New Orleans Pelicans,99,Houston Rockets,129,Houston Rockets,"18,470"
"Thu, Feb 23, 2017",10:30p,Golden State Warriors,123,Los Angeles Clippers,113,Golden State Warriors,"19,596"
"Thu, Feb 23, 2017",10:30p,Sacramento Kings,116,Denver Nuggets,100,Sacramento Kings,"17,608"
"Fri, Feb 24, 2017",7:00p,Indiana Pacers,102,Memphis Grizzlies,92,Indiana Pacers,"17,923"
"Fri, Feb 24, 2017",7:00p,Philadelphia 76ers,120,Washington Wizards,112,Philadelphia 76ers,"19,277"
"Fri, Feb 24, 2017",8:00p,Atlanta Hawks,90,Miami Heat,108,Miami Heat,"18,122"
"Fri, Feb 24, 2017",8:00p,Chicago Bulls,128,Phoenix Suns,121,Chicago Bulls,"21,641"
"Fri, Feb 24, 2017",8:00p,Milwaukee Bucks,95,Utah Jazz,109,Utah Jazz,"16,064"
"Fri, Feb 24, 2017",8:00p,Minnesota Timberwolves,97,Dallas Mavericks,84,Minnesota Timberwolves,"15,948"
"Fri, Feb 24, 2017",8:00p,Oklahoma City Thunder,110,Los Angeles Lakers,93,Oklahoma City Thunder,"18,203"
"Fri, Feb 24, 2017",8:00p,Toronto Raptors,107,Boston Celtics,97,Toronto Raptors,"19,800"
"Fri, Feb 24, 2017",9:00p,Denver Nuggets,129,Brooklyn Nets,109,Denver Nuggets,"17,143"
"Fri, Feb 24, 2017",10:30p,Los Angeles Clippers,97,San Antonio Spurs,105,San Antonio Spurs,"19,060"
"Sat, Feb 25, 2017",5:00p,Sacramento Kings,85,Charlotte Hornets,99,Charlotte Hornets,"17,608"
"Sat, Feb 25, 2017",7:00p,Orlando Magic,105,Atlanta Hawks,86,Orlando Magic,"18,498"
"Sat, Feb 25, 2017",7:30p,New York Knicks,110,Philadelphia 76ers,109,New York Knicks,"19,812"
"Sat, Feb 25, 2017",8:00p,Miami Heat,113,Indiana Pacers,95,Miami Heat,"19,600"
"Sat, Feb 25, 2017",8:30p,Cleveland Cavaliers,99,Chicago Bulls,117,Chicago Bulls,"20,562"
"Sat, Feb 25, 2017",8:30p,Dallas Mavericks,96,New Orleans Pelicans,83,Dallas Mavericks,"20,411"
"Sat, Feb 25, 2017",9:00p,Houston Rockets,142,Minnesota Timberwolves,130,Houston Rockets,"18,055"
"Sat, Feb 25, 2017",10:30p,Golden State Warriors,112,Brooklyn Nets,95,Golden State Warriors,"19,596"
"Sun, Feb 26, 2017",3:30p,Los Angeles Lakers,98,San Antonio Spurs,119,San Antonio Spurs,"18,997"
"Sun, Feb 26, 2017",3:30p,Milwaukee Bucks,100,Phoenix Suns,96,Milwaukee Bucks,"16,051"
"Sun, Feb 26, 2017",5:00p,Denver Nuggets,98,Memphis Grizzlies,105,Memphis Grizzlies,"18,024"
"Sun, Feb 26, 2017",5:00p,Washington Wizards,92,Utah Jazz,102,Utah Jazz,"19,648"
"Sun, Feb 26, 2017",6:00p,Detroit Pistons,98,Boston Celtics,104,Boston Celtics,"20,141"
"Sun, Feb 26, 2017",6:00p,Toronto Raptors,112,Portland Trail Blazers,106,Toronto Raptors,"19,800"
"Sun, Feb 26, 2017",7:00p,Oklahoma City Thunder,118,New Orleans Pelicans,110,Oklahoma City Thunder,"18,203"
"Sun, Feb 26, 2017",9:30p,Los Angeles Clippers,124,Charlotte Hornets,121,Los Angeles Clippers,"19,060"
"Mon, Feb 27, 2017",7:00p,Cleveland Cavaliers,102,Milwaukee Bucks,95,Cleveland Cavaliers,"20,562"
"Mon, Feb 27, 2017",7:00p,New York Knicks,91,Toronto Raptors,92,Toronto Raptors,"19,812"
"Mon, Feb 27, 2017",7:00p,Philadelphia 76ers,108,Golden State Warriors,119,Golden State Warriors,"20,585"
"Mon, Feb 27, 2017",7:30p,Boston Celtics,98,Atlanta Hawks,114,Atlanta Hawks,"18,624"
"Mon, Feb 27, 2017",8:30p,Dallas Mavericks,96,Miami Heat,89,Dallas Mavericks,"19,539"
"Mon, Feb 27, 2017",9:30p,Houston Rockets,108,Indiana Pacers,117,Indiana Pacers,"18,055"
"Mon, Feb 27, 2017",10:30p,Sacramento Kings,88,Minnesota Timberwolves,102,Minnesota Timberwolves,"17,608"
"Tue, Feb 28, 2017",7:00p,Washington Wizards,112,Golden State Warriors,108,Washington Wizards,"20,356"
"Tue, Feb 28, 2017",7:30p,Detroit Pistons,120,Portland Trail Blazers,113,Detroit Pistons,"13,502"
"Tue, Feb 28, 2017",8:00p,Chicago Bulls,107,Denver Nuggets,125,Denver Nuggets,"21,015"
"Tue, Feb 28, 2017",8:00p,Memphis Grizzlies,130,Phoenix Suns,112,Memphis Grizzlies,"15,871"
"Tue, Feb 28, 2017",8:00p,Oklahoma City Thunder,109,Utah Jazz,106,Oklahoma City Thunder,"18,203"
"Tue, Feb 28, 2017",10:30p,Los Angeles Lakers,104,Charlotte Hornets,109,Charlotte Hornets,"18,997"
"Wed, Mar 1, 2017",7:00p,Orlando Magic,90,New York Knicks,101,New York Knicks,"16,005"
"Wed, Mar 1, 2017",7:30p,Atlanta Hawks,100,Dallas Mavericks,95,Atlanta Hawks,"12,483"
"Wed, Mar 1, 2017",7:30p,Miami Heat,125,Philadelphia 76ers,98,Miami Heat,"19,609"
"Wed, Mar 1, 2017",7:30p,Toronto Raptors,96,Washington Wizards,105,Washington Wizards,"19,800"
"Wed, Mar 1, 2017",8:00p,Boston Celtics,103,Cleveland Cavaliers,99,Boston Celtics,"18,624"
"Wed, Mar 1, 2017",8:00p,Milwaukee Bucks,98,Denver Nuggets,110,Denver Nuggets,"13,214"
"Wed, Mar 1, 2017",8:00p,New Orleans Pelicans,109,Detroit Pistons,86,New Orleans Pelicans,"14,406"
"Wed, Mar 1, 2017",8:30p,San Antonio Spurs,100,Indiana Pacers,99,San Antonio Spurs,"18,418"
"Wed, Mar 1, 2017",9:00p,Utah Jazz,80,Minnesota Timberwolves,107,Minnesota Timberwolves,"19,127"
"Wed, Mar 1, 2017",10:30p,Los Angeles Clippers,103,Houston Rockets,122,Houston Rockets,"19,060"
"Wed, Mar 1, 2017",10:30p,Sacramento Kings,100,Brooklyn Nets,109,Brooklyn Nets,"17,608"
"Thu, Mar 2, 2017",8:00p,Chicago Bulls,94,Golden State Warriors,87,Chicago Bulls,"22,253"
"Thu, Mar 2, 2017",9:00p,Phoenix Suns,120,Charlotte Hornets,103,Phoenix Suns,"16,572"
"Thu, Mar 2, 2017",10:30p,Portland Trail Blazers,114,Oklahoma City Thunder,109,Portland Trail Blazers,"19,875"
"Fri, Mar 3, 2017",7:00p,Atlanta Hawks,130,Cleveland Cavaliers,135,Cleveland Cavaliers,"18,877"
"Fri, Mar 3, 2017",7:00p,Orlando Magic,110,Miami Heat,99,Orlando Magic,"17,136"
"Fri, Mar 3, 2017",7:00p,Philadelphia 76ers,105,New York Knicks,102,Philadelphia 76ers,"18,518"
"Fri, Mar 3, 2017",7:00p,Washington Wizards,106,Toronto Raptors,114,Toronto Raptors,"20,356"
"Fri, Mar 3, 2017",8:00p,Milwaukee Bucks,112,Los Angeles Clippers,101,Milwaukee Bucks,"16,208"
"Fri, Mar 3, 2017",8:30p,Dallas Mavericks,104,Memphis Grizzlies,100,Dallas Mavericks,"19,480"
"Fri, Mar 3, 2017",9:00p,Phoenix Suns,118,Oklahoma City Thunder,111,Phoenix Suns,"18,055"
"Fri, Mar 3, 2017",9:00p,Utah Jazz,112,Brooklyn Nets,97,Utah Jazz,"19,911"
"Fri, Mar 3, 2017",9:30p,New Orleans Pelicans,98,San Antonio Spurs,101,San Antonio Spurs,"17,669"
"Fri, Mar 3, 2017",10:30p,Los Angeles Lakers,95,Boston Celtics,115,Boston Celtics,"18,997"
"Sat, Mar 4, 2017",6:00p,Philadelphia 76ers,106,Detroit Pistons,136,Detroit Pistons,"19,523"
"Sat, Mar 4, 2017",8:00p,Miami Heat,120,Cleveland Cavaliers,92,Miami Heat,"19,600"
"Sat, Mar 4, 2017",8:00p,Milwaukee Bucks,101,Toronto Raptors,94,Milwaukee Bucks,"16,775"
"Sat, Mar 4, 2017",8:30p,Chicago Bulls,91,Los Angeles Clippers,101,Los Angeles Clippers,"22,807"
"Sat, Mar 4, 2017",9:00p,Denver Nuggets,102,Charlotte Hornets,112,Charlotte Hornets,"14,708"
"Sat, Mar 4, 2017",9:00p,Houston Rockets,123,Memphis Grizzlies,108,Houston Rockets,"18,055"
"Sat, Mar 4, 2017",9:00p,San Antonio Spurs,97,Minnesota Timberwolves,90,San Antonio Spurs,"18,418"
"Sat, Mar 4, 2017",10:00p,Portland Trail Blazers,130,Brooklyn Nets,116,Portland Trail Blazers,"19,638"
"Sun, Mar 5, 2017",1:00p,Atlanta Hawks,96,Indiana Pacers,97,Indiana Pacers,"15,366"
"Sun, Mar 5, 2017",3:30p,New York Knicks,105,Golden State Warriors,112,Golden State Warriors,"19,812"
"Sun, Mar 5, 2017",5:00p,Phoenix Suns,109,Boston Celtics,106,Phoenix Suns,"16,790"
"Sun, Mar 5, 2017",5:00p,Washington Wizards,115,Orlando Magic,114,Washington Wizards,"19,195"
"Sun, Mar 5, 2017",6:00p,Sacramento Kings,109,Utah Jazz,110,Utah Jazz,"17,608"
"Sun, Mar 5, 2017",8:30p,Dallas Mavericks,104,Oklahoma City Thunder,89,Dallas Mavericks,"20,232"
"Sun, Mar 5, 2017",9:30p,Los Angeles Lakers,97,New Orleans Pelicans,105,New Orleans Pelicans,"18,997"
"Mon, Mar 6, 2017",7:00p,Cleveland Cavaliers,98,Miami Heat,106,Miami Heat,"20,562"
"Mon, Mar 6, 2017",7:00p,Orlando Magic,105,New York Knicks,113,New York Knicks,"16,046"
"Mon, Mar 6, 2017",7:00p,Philadelphia 76ers,98,Milwaukee Bucks,112,Milwaukee Bucks,"18,351"
"Mon, Mar 6, 2017",7:30p,Atlanta Hawks,111,Golden State Warriors,119,Golden State Warriors,"18,890"
"Mon, Mar 6, 2017",7:30p,Detroit Pistons,109,Chicago Bulls,95,Detroit Pistons,"16,039"
"Mon, Mar 6, 2017",8:00p,Charlotte Hornets,100,Indiana Pacers,88,Charlotte Hornets,"16,387"
"Mon, Mar 6, 2017",8:00p,Memphis Grizzlies,109,Brooklyn Nets,122,Brooklyn Nets,"15,505"
"Mon, Mar 6, 2017",8:30p,San Antonio Spurs,112,Houston Rockets,110,San Antonio Spurs,"18,418"
"Mon, Mar 6, 2017",9:00p,Denver Nuggets,108,Sacramento Kings,96,Denver Nuggets,"11,614"
"Mon, Mar 6, 2017",9:00p,Utah Jazz,88,New Orleans Pelicans,83,Utah Jazz,"19,649"
"Mon, Mar 6, 2017",10:30p,Los Angeles Clippers,116,Boston Celtics,102,Los Angeles Clippers,"19,283"
"Tue, Mar 7, 2017",8:00p,Oklahoma City Thunder,121,Portland Trail Blazers,126,Portland Trail Blazers,"18,203"
"Tue, Mar 7, 2017",8:30p,Dallas Mavericks,122,Los Angeles Lakers,111,Dallas Mavericks,"20,484"
"Tue, Mar 7, 2017",9:00p,Phoenix Suns,127,Washington Wizards,131,Washington Wizards,"16,372"
