Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Wed, Dec 30, 2015",7:00p,Charlotte Hornets,117,Los Angeles Clippers,122,Los Angeles Clippers,"19,145"
"Wed, Dec 30, 2015",7:00p,Orlando Magic,100,Brooklyn Nets,93,Orlando Magic,"18,397"
"Wed, Dec 30, 2015",7:30p,Boston Celtics,104,Los Angeles Lakers,112,Los Angeles Lakers,"18,624"
"Wed, Dec 30, 2015",7:30p,Toronto Raptors,94,Washington Wizards,91,Toronto Raptors,"19,800"
"Wed, Dec 30, 2015",8:00p,Chicago Bulls,102,Indiana Pacers,100,Chicago Bulls,"22,206"
"Wed, Dec 30, 2015",8:00p,Minnesota Timberwolves,94,Utah Jazz,80,Minnesota Timberwolves,"14,326"
"Wed, Dec 30, 2015",8:30p,Dallas Mavericks,114,Golden State Warriors,91,Dallas Mavericks,"20,494"
"Wed, Dec 30, 2015",8:30p,San Antonio Spurs,112,Phoenix Suns,79,San Antonio Spurs,"18,418"
"Wed, Dec 30, 2015",10:00p,Portland Trail Blazers,110,Denver Nuggets,103,Portland Trail Blazers,"19,393"
"Wed, Dec 30, 2015",10:00p,Sacramento Kings,105,Philadelphia 76ers,110,Philadelphia 76ers,"17,317"
"Thu, Dec 31, 2015",6:00p,Detroit Pistons,115,Minnesota Timberwolves,90,Detroit Pistons,"15,475"
"Thu, Dec 31, 2015",6:00p,Indiana Pacers,116,Milwaukee Bucks,120,Milwaukee Bucks,"16,348"
"Thu, Dec 31, 2015",7:00p,Houston Rockets,110,Golden State Warriors,114,Golden State Warriors,"18,313"
"Thu, Dec 31, 2015",8:00p,New Orleans Pelicans,89,Los Angeles Clippers,95,Los Angeles Clippers,"16,920"
"Thu, Dec 31, 2015",8:00p,Oklahoma City Thunder,110,Phoenix Suns,106,Oklahoma City Thunder,"18,203"
"Thu, Dec 31, 2015",9:00p,Utah Jazz,109,Portland Trail Blazers,96,Utah Jazz,"19,380"
"Fri, Jan 1, 2016",7:00p,Washington Wizards,103,Orlando Magic,91,Washington Wizards,"16,986"
"Fri, Jan 1, 2016",7:30p,Miami Heat,106,Dallas Mavericks,82,Miami Heat,"19,748"
"Fri, Jan 1, 2016",7:30p,Toronto Raptors,104,Charlotte Hornets,94,Toronto Raptors,"19,800"
"Fri, Jan 1, 2016",8:00p,Chicago Bulls,108,New York Knicks,81,Chicago Bulls,"22,443"
"Fri, Jan 1, 2016",10:30p,Los Angeles Lakers,93,Philadelphia 76ers,84,Los Angeles Lakers,"18,997"
"Sat, Jan 2, 2016",3:00p,Boston Celtics,97,Brooklyn Nets,100,Brooklyn Nets,"18,624"
"Sat, Jan 2, 2016",5:00p,Sacramento Kings,142,Phoenix Suns,119,Sacramento Kings,"17,317"
"Sat, Jan 2, 2016",7:00p,Charlotte Hornets,90,Oklahoma City Thunder,109,Oklahoma City Thunder,"19,387"
"Sat, Jan 2, 2016",7:00p,Indiana Pacers,94,Detroit Pistons,82,Indiana Pacers,"18,165"
"Sat, Jan 2, 2016",7:30p,Cleveland Cavaliers,104,Orlando Magic,79,Cleveland Cavaliers,"20,562"
"Sat, Jan 2, 2016",8:00p,Minnesota Timberwolves,85,Milwaukee Bucks,95,Milwaukee Bucks,"14,107"
"Sat, Jan 2, 2016",8:30p,Dallas Mavericks,98,New Orleans Pelicans,105,New Orleans Pelicans,"20,152"
"Sat, Jan 2, 2016",8:30p,San Antonio Spurs,121,Houston Rockets,103,San Antonio Spurs,"18,652"
"Sat, Jan 2, 2016",9:00p,Utah Jazz,92,Memphis Grizzlies,87,Utah Jazz,"18,455"
"Sat, Jan 2, 2016",10:30p,Golden State Warriors,111,Denver Nuggets,108,Golden State Warriors,"19,596"
"Sat, Jan 2, 2016",10:30p,Los Angeles Clippers,130,Philadelphia 76ers,99,Los Angeles Clippers,"19,212"
"Sun, Jan 3, 2016",3:30p,New York Knicks,111,Atlanta Hawks,97,New York Knicks,"19,812"
"Sun, Jan 3, 2016",3:30p,Toronto Raptors,113,Chicago Bulls,115,Chicago Bulls,"19,800"
"Sun, Jan 3, 2016",6:00p,Washington Wizards,75,Miami Heat,97,Miami Heat,"17,793"
"Sun, Jan 3, 2016",9:00p,Denver Nuggets,106,Portland Trail Blazers,112,Portland Trail Blazers,"11,883"
"Sun, Jan 3, 2016",9:30p,Los Angeles Lakers,97,Phoenix Suns,77,Los Angeles Lakers,"18,997"
"Mon, Jan 4, 2016",7:00p,Cleveland Cavaliers,122,Toronto Raptors,100,Cleveland Cavaliers,"20,562"
"Mon, Jan 4, 2016",7:00p,Philadelphia 76ers,109,Minnesota Timberwolves,99,Philadelphia 76ers,"14,013"
"Mon, Jan 4, 2016",7:30p,Brooklyn Nets,94,Boston Celtics,103,Boston Celtics,"15,448"
"Mon, Jan 4, 2016",7:30p,Detroit Pistons,115,Orlando Magic,89,Detroit Pistons,"14,301"
"Mon, Jan 4, 2016",7:30p,Miami Heat,103,Indiana Pacers,100,Miami Heat,"19,874"
"Mon, Jan 4, 2016",8:00p,Milwaukee Bucks,98,San Antonio Spurs,123,San Antonio Spurs,"14,718"
"Mon, Jan 4, 2016",8:00p,Oklahoma City Thunder,104,Sacramento Kings,116,Sacramento Kings,"18,203"
"Mon, Jan 4, 2016",9:00p,Utah Jazz,91,Houston Rockets,93,Houston Rockets,"17,912"
"Mon, Jan 4, 2016",10:00p,Portland Trail Blazers,78,Memphis Grizzlies,91,Memphis Grizzlies,"18,832"
"Mon, Jan 4, 2016",10:30p,Golden State Warriors,111,Charlotte Hornets,101,Golden State Warriors,"19,596"
"Tue, Jan 5, 2016",8:00p,Atlanta Hawks,101,New York Knicks,107,New York Knicks,"15,082"
"Tue, Jan 5, 2016",8:00p,Chicago Bulls,117,Milwaukee Bucks,106,Chicago Bulls,"21,686"
"Tue, Jan 5, 2016",8:30p,Dallas Mavericks,117,Sacramento Kings,116,Dallas Mavericks,"20,059"
"Tue, Jan 5, 2016",10:30p,Los Angeles Lakers,88,Golden State Warriors,109,Golden State Warriors,"18,997"
"Wed, Jan 6, 2016",7:00p,Miami Heat,90,New York Knicks,98,New York Knicks,"19,987"
"Wed, Jan 6, 2016",7:00p,Orlando Magic,86,Indiana Pacers,95,Indiana Pacers,"18,846"
"Wed, Jan 6, 2016",7:00p,Washington Wizards,115,Cleveland Cavaliers,121,Cleveland Cavaliers,"20,356"
"Wed, Jan 6, 2016",7:30p,Boston Celtics,94,Detroit Pistons,99,Detroit Pistons,"18,624"
"Wed, Jan 6, 2016",7:30p,Brooklyn Nets,74,Toronto Raptors,91,Toronto Raptors,"14,544"
"Wed, Jan 6, 2016",8:00p,Minnesota Timberwolves,74,Denver Nuggets,78,Denver Nuggets,"12,059"
"Wed, Jan 6, 2016",8:00p,New Orleans Pelicans,91,Dallas Mavericks,100,Dallas Mavericks,"15,255"
"Wed, Jan 6, 2016",8:30p,San Antonio Spurs,123,Utah Jazz,98,San Antonio Spurs,"18,418"
"Wed, Jan 6, 2016",9:00p,Phoenix Suns,111,Charlotte Hornets,102,Phoenix Suns,"16,910"
"Wed, Jan 6, 2016",9:30p,Oklahoma City Thunder,112,Memphis Grizzlies,94,Oklahoma City Thunder,"18,203"
"Wed, Jan 6, 2016",10:00p,Portland Trail Blazers,98,Los Angeles Clippers,109,Los Angeles Clippers,"18,598"
"Thu, Jan 7, 2016",7:00p,Philadelphia 76ers,98,Atlanta Hawks,126,Atlanta Hawks,"12,611"
"Thu, Jan 7, 2016",8:00p,Chicago Bulls,101,Boston Celtics,92,Chicago Bulls,"21,497"
"Thu, Jan 7, 2016",8:00p,Houston Rockets,103,Utah Jazz,94,Houston Rockets,"18,155"
"Thu, Jan 7, 2016",10:30p,Sacramento Kings,118,Los Angeles Lakers,115,Sacramento Kings,"17,386"
"Fri, Jan 8, 2016",7:00p,Washington Wizards,88,Toronto Raptors,97,Toronto Raptors,"17,064"
"Fri, Jan 8, 2016",7:30p,Brooklyn Nets,77,Orlando Magic,83,Orlando Magic,"13,907"
"Fri, Jan 8, 2016",8:00p,Memphis Grizzlies,91,Denver Nuggets,84,Memphis Grizzlies,"17,499"
"Fri, Jan 8, 2016",8:00p,Milwaukee Bucks,96,Dallas Mavericks,95,Milwaukee Bucks,"16,409"
"Fri, Jan 8, 2016",8:00p,Minnesota Timberwolves,99,Cleveland Cavaliers,125,Cleveland Cavaliers,"16,768"
"Fri, Jan 8, 2016",8:00p,New Orleans Pelicans,86,Indiana Pacers,91,Indiana Pacers,"16,895"
"Fri, Jan 8, 2016",8:30p,San Antonio Spurs,100,New York Knicks,99,San Antonio Spurs,"18,420"
"Fri, Jan 8, 2016",9:30p,Phoenix Suns,95,Miami Heat,103,Miami Heat,"16,866"
"Fri, Jan 8, 2016",10:00p,Portland Trail Blazers,108,Golden State Warriors,128,Golden State Warriors,"20,035"
"Fri, Jan 8, 2016",10:30p,Los Angeles Lakers,113,Oklahoma City Thunder,117,Oklahoma City Thunder,"18,997"
"Sat, Jan 9, 2016",3:30p,Los Angeles Clippers,97,Charlotte Hornets,83,Los Angeles Clippers,"19,060"
"Sat, Jan 9, 2016",5:00p,Atlanta Hawks,120,Chicago Bulls,105,Atlanta Hawks,"19,010"
"Sat, Jan 9, 2016",7:00p,Orlando Magic,99,Washington Wizards,105,Washington Wizards,"18,058"
"Sat, Jan 9, 2016",7:30p,Detroit Pistons,103,Brooklyn Nets,89,Detroit Pistons,"16,406"
"Sat, Jan 9, 2016",7:30p,Philadelphia 76ers,95,Toronto Raptors,108,Toronto Raptors,"14,100"
"Sat, Jan 9, 2016",9:00p,Utah Jazz,98,Miami Heat,83,Utah Jazz,"19,911"
"Sat, Jan 9, 2016",10:00p,Sacramento Kings,116,Golden State Warriors,128,Golden State Warriors,"17,317"
"Sun, Jan 10, 2016",3:30p,Los Angeles Clippers,114,New Orleans Pelicans,111,Los Angeles Clippers,"19,060"
"Sun, Jan 10, 2016",5:00p,Minnesota Timberwolves,87,Dallas Mavericks,93,Dallas Mavericks,"14,363"
"Sun, Jan 10, 2016",6:00p,Memphis Grizzlies,101,Boston Celtics,98,Memphis Grizzlies,"17,112"
"Sun, Jan 10, 2016",6:00p,Philadelphia 76ers,85,Cleveland Cavaliers,95,Cleveland Cavaliers,"19,226"
"Sun, Jan 10, 2016",7:00p,Houston Rockets,107,Indiana Pacers,103,Houston Rockets,"18,133"
"Sun, Jan 10, 2016",7:30p,New York Knicks,100,Milwaukee Bucks,88,New York Knicks,"19,812"
"Sun, Jan 10, 2016",8:00p,Denver Nuggets,95,Charlotte Hornets,92,Denver Nuggets,"11,343"
"Sun, Jan 10, 2016",9:00p,Portland Trail Blazers,115,Oklahoma City Thunder,110,Portland Trail Blazers,"19,393"
"Sun, Jan 10, 2016",9:30p,Los Angeles Lakers,74,Utah Jazz,86,Utah Jazz,"18,997"
"Mon, Jan 11, 2016",7:30p,Brooklyn Nets,79,San Antonio Spurs,106,San Antonio Spurs,"15,214"
"Mon, Jan 11, 2016",8:00p,Chicago Bulls,100,Washington Wizards,114,Washington Wizards,"21,409"
"Mon, Jan 11, 2016",10:30p,Golden State Warriors,111,Miami Heat,103,Golden State Warriors,"19,596"
"Tue, Jan 12, 2016",7:00p,Indiana Pacers,116,Phoenix Suns,97,Indiana Pacers,"15,284"
"Tue, Jan 12, 2016",7:30p,Detroit Pistons,99,San Antonio Spurs,109,San Antonio Spurs,"14,273"
"Tue, Jan 12, 2016",7:30p,New York Knicks,120,Boston Celtics,114,New York Knicks,"19,812"
"Tue, Jan 12, 2016",8:00p,Memphis Grizzlies,91,Houston Rockets,107,Houston Rockets,"16,044"
"Tue, Jan 12, 2016",8:00p,Milwaukee Bucks,106,Chicago Bulls,101,Milwaukee Bucks,"16,867"
"Tue, Jan 12, 2016",8:00p,Minnesota Timberwolves,96,Oklahoma City Thunder,101,Oklahoma City Thunder,"14,791"
"Tue, Jan 12, 2016",8:30p,Dallas Mavericks,107,Cleveland Cavaliers,110,Cleveland Cavaliers,"20,347"
"Tue, Jan 12, 2016",10:30p,Los Angeles Lakers,95,New Orleans Pelicans,91,Los Angeles Lakers,"18,997"
"Wed, Jan 13, 2016",7:00p,Charlotte Hornets,107,Atlanta Hawks,84,Charlotte Hornets,"15,334"
"Wed, Jan 13, 2016",7:00p,Washington Wizards,106,Milwaukee Bucks,101,Washington Wizards,"16,248"
"Wed, Jan 13, 2016",7:30p,Brooklyn Nets,110,New York Knicks,104,Brooklyn Nets,"17,732"
"Wed, Jan 13, 2016",8:00p,Boston Celtics,103,Indiana Pacers,94,Boston Celtics,"18,624"
"Wed, Jan 13, 2016",8:00p,Houston Rockets,107,Minnesota Timberwolves,104,Houston Rockets,"17,115"
"Wed, Jan 13, 2016",8:00p,Oklahoma City Thunder,108,Dallas Mavericks,89,Oklahoma City Thunder,"18,203"
"Wed, Jan 13, 2016",9:00p,Denver Nuggets,112,Golden State Warriors,110,Denver Nuggets,"18,004"
"Wed, Jan 13, 2016",10:00p,Portland Trail Blazers,99,Utah Jazz,85,Portland Trail Blazers,"19,393"
"Wed, Jan 13, 2016",10:00p,Sacramento Kings,97,New Orleans Pelicans,109,New Orleans Pelicans,"17,317"
"Wed, Jan 13, 2016",10:30p,Los Angeles Clippers,104,Miami Heat,90,Los Angeles Clippers,"19,194"
"Thu, Jan 14, 2016",3:00p,Orlando Magic,103,Toronto Raptors,106,Toronto Raptors,"18,689"
"Thu, Jan 14, 2016",7:00p,Philadelphia 76ers,111,Chicago Bulls,115,Chicago Bulls,"14,063"
"Thu, Jan 14, 2016",8:00p,Memphis Grizzlies,103,Detroit Pistons,101,Memphis Grizzlies,"15,977"
"Thu, Jan 14, 2016",8:00p,San Antonio Spurs,99,Cleveland Cavaliers,95,San Antonio Spurs,"18,418"
"Thu, Jan 14, 2016",9:00p,Utah Jazz,101,Sacramento Kings,103,Sacramento Kings,"17,894"
"Thu, Jan 14, 2016",10:30p,Golden State Warriors,116,Los Angeles Lakers,98,Golden State Warriors,"19,596"
"Fri, Jan 15, 2016",7:00p,Indiana Pacers,104,Washington Wizards,118,Washington Wizards,"18,165"
"Fri, Jan 15, 2016",7:00p,Oklahoma City Thunder,113,Minnesota Timberwolves,93,Oklahoma City Thunder,"18,203"
"Fri, Jan 15, 2016",7:30p,Boston Celtics,117,Phoenix Suns,103,Boston Celtics,"18,624"
"Fri, Jan 15, 2016",7:30p,Brooklyn Nets,104,Portland Trail Blazers,116,Portland Trail Blazers,"14,749"
"Fri, Jan 15, 2016",8:00p,Chicago Bulls,77,Dallas Mavericks,83,Dallas Mavericks,"22,056"
"Fri, Jan 15, 2016",8:00p,Milwaukee Bucks,108,Atlanta Hawks,101,Milwaukee Bucks,"15,144"
"Fri, Jan 15, 2016",8:00p,New Orleans Pelicans,109,Charlotte Hornets,107,New Orleans Pelicans,"16,876"
"Fri, Jan 15, 2016",9:00p,Denver Nuggets,95,Miami Heat,98,Miami Heat,"15,406"
"Fri, Jan 15, 2016",9:30p,Houston Rockets,77,Cleveland Cavaliers,91,Cleveland Cavaliers,"18,320"
"Sat, Jan 16, 2016",7:00p,Charlotte Hornets,92,Milwaukee Bucks,105,Milwaukee Bucks,"18,288"
"Sat, Jan 16, 2016",7:30p,Atlanta Hawks,114,Brooklyn Nets,86,Atlanta Hawks,"17,052"
"Sat, Jan 16, 2016",7:30p,Detroit Pistons,113,Golden State Warriors,95,Detroit Pistons,"21,584"
"Sat, Jan 16, 2016",7:30p,Philadelphia 76ers,114,Portland Trail Blazers,89,Philadelphia 76ers,"15,698"
"Sat, Jan 16, 2016",7:30p,Washington Wizards,117,Boston Celtics,119,Boston Celtics,"20,356"
"Sat, Jan 16, 2016",8:00p,Memphis Grizzlies,103,New York Knicks,95,Memphis Grizzlies,"18,119"
"Sat, Jan 16, 2016",9:00p,Utah Jazz,109,Los Angeles Lakers,82,Utah Jazz,"19,911"
"Sat, Jan 16, 2016",10:30p,Los Angeles Clippers,103,Sacramento Kings,110,Sacramento Kings,"19,191"
"Sun, Jan 17, 2016",3:30p,Minnesota Timberwolves,117,Phoenix Suns,87,Minnesota Timberwolves,"14,330"
"Sun, Jan 17, 2016",7:00p,Oklahoma City Thunder,99,Miami Heat,74,Oklahoma City Thunder,"18,203"
"Sun, Jan 17, 2016",7:00p,San Antonio Spurs,112,Dallas Mavericks,83,San Antonio Spurs,"18,418"
"Sun, Jan 17, 2016",8:00p,Denver Nuggets,129,Indiana Pacers,126,Denver Nuggets,"11,104"
"Sun, Jan 17, 2016",9:30p,Los Angeles Lakers,95,Houston Rockets,112,Houston Rockets,"18,997"
"Mon, Jan 18, 2016",1:00p,New York Knicks,119,Philadelphia 76ers,113,New York Knicks,"19,812"
"Mon, Jan 18, 2016",2:00p,Charlotte Hornets,124,Utah Jazz,119,Charlotte Hornets,"17,459"
"Mon, Jan 18, 2016",2:00p,Washington Wizards,98,Portland Trail Blazers,108,Portland Trail Blazers,"17,236"
"Mon, Jan 18, 2016",2:30p,Memphis Grizzlies,101,New Orleans Pelicans,99,Memphis Grizzlies,"18,119"
"Mon, Jan 18, 2016",3:30p,Detroit Pistons,101,Chicago Bulls,111,Chicago Bulls,"18,935"
"Mon, Jan 18, 2016",5:00p,Atlanta Hawks,98,Orlando Magic,81,Atlanta Hawks,"17,460"
"Mon, Jan 18, 2016",7:30p,Toronto Raptors,112,Brooklyn Nets,100,Toronto Raptors,"19,800"
"Mon, Jan 18, 2016",8:00p,Cleveland Cavaliers,98,Golden State Warriors,132,Golden State Warriors,"20,562"
"Mon, Jan 18, 2016",8:30p,Dallas Mavericks,118,Boston Celtics,113,Dallas Mavericks,"19,866"
"Mon, Jan 18, 2016",10:30p,Los Angeles Clippers,140,Houston Rockets,132,Los Angeles Clippers,"19,060"
"Tue, Jan 19, 2016",7:30p,Miami Heat,79,Milwaukee Bucks,91,Milwaukee Bucks,"19,886"
"Tue, Jan 19, 2016",8:00p,New Orleans Pelicans,114,Minnesota Timberwolves,99,New Orleans Pelicans,"14,255"
"Tue, Jan 19, 2016",9:00p,Denver Nuggets,104,Oklahoma City Thunder,110,Oklahoma City Thunder,"12,844"
"Tue, Jan 19, 2016",9:00p,Phoenix Suns,94,Indiana Pacers,97,Indiana Pacers,"16,802"
"Wed, Jan 20, 2016",7:00p,Orlando Magic,87,Philadelphia 76ers,96,Philadelphia 76ers,"17,746"
"Wed, Jan 20, 2016",7:00p,Washington Wizards,106,Miami Heat,87,Washington Wizards,"17,008"
"Wed, Jan 20, 2016",7:30p,Brooklyn Nets,78,Cleveland Cavaliers,91,Cleveland Cavaliers,"17,732"
"Wed, Jan 20, 2016",7:30p,New York Knicks,118,Utah Jazz,111,New York Knicks,"19,812"
"Wed, Jan 20, 2016",7:30p,Toronto Raptors,115,Boston Celtics,109,Toronto Raptors,"19,800"
"Wed, Jan 20, 2016",8:00p,Chicago Bulls,94,Golden State Warriors,125,Golden State Warriors,"23,152"
"Wed, Jan 20, 2016",8:00p,Houston Rockets,114,Detroit Pistons,123,Detroit Pistons,"17,203"
"Wed, Jan 20, 2016",8:00p,Oklahoma City Thunder,109,Charlotte Hornets,95,Oklahoma City Thunder,"18,203"
"Wed, Jan 20, 2016",8:30p,Dallas Mavericks,106,Minnesota Timberwolves,94,Dallas Mavericks,"19,621"
"Wed, Jan 20, 2016",10:30p,Los Angeles Lakers,93,Sacramento Kings,112,Sacramento Kings,"18,997"
"Wed, Jan 20, 2016",10:30p,Portland Trail Blazers,98,Atlanta Hawks,104,Atlanta Hawks,"18,783"
"Thu, Jan 21, 2016",8:00p,Cleveland Cavaliers,115,Los Angeles Clippers,102,Cleveland Cavaliers,"20,562"
"Thu, Jan 21, 2016",8:00p,New Orleans Pelicans,115,Detroit Pistons,99,New Orleans Pelicans,"15,281"
"Thu, Jan 21, 2016",9:00p,Denver Nuggets,101,Memphis Grizzlies,102,Memphis Grizzlies,"16,140"
"Thu, Jan 21, 2016",10:00p,Sacramento Kings,91,Atlanta Hawks,88,Sacramento Kings,"17,019"
"Thu, Jan 21, 2016",10:30p,Phoenix Suns,89,San Antonio Spurs,117,San Antonio Spurs,"16,779"
"Fri, Jan 22, 2016",7:00p,Orlando Magic,116,Charlotte Hornets,120,Charlotte Hornets,"18,083"
"Fri, Jan 22, 2016",7:30p,Boston Celtics,110,Chicago Bulls,101,Boston Celtics,"18,624"
"Fri, Jan 22, 2016",7:30p,Brooklyn Nets,86,Utah Jazz,108,Utah Jazz,"12,809"
"Fri, Jan 22, 2016",7:30p,New York Knicks,88,Los Angeles Clippers,116,Los Angeles Clippers,"19,812"
"Fri, Jan 22, 2016",8:00p,Houston Rockets,102,Milwaukee Bucks,98,Houston Rockets,"17,196"
"Fri, Jan 22, 2016",8:00p,Toronto Raptors,101,Miami Heat,81,Toronto Raptors,"19,800"
"Fri, Jan 22, 2016",8:30p,Dallas Mavericks,106,Oklahoma City Thunder,109,Oklahoma City Thunder,"20,284"
"Fri, Jan 22, 2016",10:30p,Golden State Warriors,122,Indiana Pacers,110,Golden State Warriors,"19,596"
"Fri, Jan 22, 2016",10:30p,Los Angeles Lakers,95,San Antonio Spurs,108,San Antonio Spurs,"18,997"
"Sat, Jan 23, 2016",7:00p,Charlotte Hornets,97,New York Knicks,84,Charlotte Hornets,"17,768"
"Sat, Jan 23, 2016",7:00p,New Orleans Pelicans,116,Milwaukee Bucks,99,New Orleans Pelicans,"16,980"
"Sat, Jan 23, 2016",8:00p,Minnesota Timberwolves,106,Memphis Grizzlies,101,Minnesota Timberwolves,"15,608"
"Sat, Jan 23, 2016",8:30p,Cleveland Cavaliers,83,Chicago Bulls,96,Chicago Bulls,"20,562"
"Sat, Jan 23, 2016",9:00p,Phoenix Suns,98,Atlanta Hawks,95,Phoenix Suns,"17,034"
"Sat, Jan 23, 2016",9:30p,Denver Nuggets,104,Detroit Pistons,101,Denver Nuggets,"14,646"
"Sat, Jan 23, 2016",10:30p,Portland Trail Blazers,121,Los Angeles Lakers,103,Portland Trail Blazers,"19,728"
"Sat, Jan 23, 2016",10:30p,Sacramento Kings,108,Indiana Pacers,97,Sacramento Kings,"17,419"
"Sun, Jan 24, 2016",3:30p,Houston Rockets,115,Dallas Mavericks,104,Houston Rockets,"18,142"
"Sun, Jan 24, 2016",6:00p,Toronto Raptors,112,Los Angeles Clippers,94,Toronto Raptors,"19,800"
"Sun, Jan 24, 2016",7:00p,Philadelphia 76ers,92,Boston Celtics,112,Boston Celtics,"9,722"
"Sun, Jan 24, 2016",7:30p,Brooklyn Nets,116,Oklahoma City Thunder,106,Brooklyn Nets,"16,019"
"Mon, Jan 25, 2016",7:00p,Cleveland Cavaliers,114,Minnesota Timberwolves,107,Cleveland Cavaliers,"20,562"
"Mon, Jan 25, 2016",7:00p,Washington Wizards,91,Boston Celtics,116,Boston Celtics,"11,753"
"Mon, Jan 25, 2016",8:00p,Chicago Bulls,84,Miami Heat,89,Miami Heat,"21,720"
"Mon, Jan 25, 2016",8:00p,Memphis Grizzlies,108,Orlando Magic,102,Memphis Grizzlies,"15,779"
"Mon, Jan 25, 2016",8:00p,New Orleans Pelicans,111,Houston Rockets,112,Houston Rockets,"15,688"
"Mon, Jan 25, 2016",9:00p,Denver Nuggets,105,Atlanta Hawks,119,Atlanta Hawks,"10,280"
"Mon, Jan 25, 2016",9:00p,Utah Jazz,92,Detroit Pistons,95,Detroit Pistons,"18,783"
"Mon, Jan 25, 2016",10:00p,Sacramento Kings,128,Charlotte Hornets,129,Charlotte Hornets,"16,991"
"Mon, Jan 25, 2016",10:30p,Golden State Warriors,120,San Antonio Spurs,90,Golden State Warriors,"19,596"
"Tue, Jan 26, 2016",7:00p,Indiana Pacers,89,Los Angeles Clippers,91,Los Angeles Clippers,"15,448"
"Tue, Jan 26, 2016",7:00p,Philadelphia 76ers,113,Phoenix Suns,103,Philadelphia 76ers,"10,851"
"Tue, Jan 26, 2016",7:30p,Brooklyn Nets,98,Miami Heat,102,Miami Heat,"15,267"
"Tue, Jan 26, 2016",7:30p,New York Knicks,122,Oklahoma City Thunder,128,Oklahoma City Thunder,"19,812"
"Tue, Jan 26, 2016",7:30p,Toronto Raptors,106,Washington Wizards,89,Toronto Raptors,"19,800"
"Tue, Jan 26, 2016",8:00p,Milwaukee Bucks,107,Orlando Magic,100,Milwaukee Bucks,"11,884"
"Tue, Jan 26, 2016",10:00p,Portland Trail Blazers,112,Sacramento Kings,97,Portland Trail Blazers,"19,393"
"Tue, Jan 26, 2016",10:30p,Los Angeles Lakers,90,Dallas Mavericks,92,Dallas Mavericks,"18,997"
"Wed, Jan 27, 2016",7:00p,Cleveland Cavaliers,115,Phoenix Suns,93,Cleveland Cavaliers,"20,562"
"Wed, Jan 27, 2016",7:30p,Boston Celtics,111,Denver Nuggets,103,Boston Celtics,"18,108"
"Wed, Jan 27, 2016",7:30p,Detroit Pistons,110,Philadelphia 76ers,97,Detroit Pistons,"13,712"
"Wed, Jan 27, 2016",8:00p,Atlanta Hawks,83,Los Angeles Clippers,85,Los Angeles Clippers,"17,664"
"Wed, Jan 27, 2016",8:00p,Minnesota Timberwolves,123,Oklahoma City Thunder,126,Oklahoma City Thunder,"13,337"
"Wed, Jan 27, 2016",8:00p,San Antonio Spurs,130,Houston Rockets,99,San Antonio Spurs,"18,418"
"Wed, Jan 27, 2016",9:00p,Utah Jazz,102,Charlotte Hornets,73,Utah Jazz,"16,683"
"Wed, Jan 27, 2016",10:30p,Golden State Warriors,127,Dallas Mavericks,107,Golden State Warriors,"19,596"
"Thu, Jan 28, 2016",7:00p,Indiana Pacers,111,Atlanta Hawks,92,Indiana Pacers,"15,196"
"Thu, Jan 28, 2016",7:00p,Washington Wizards,113,Denver Nuggets,117,Denver Nuggets,"15,146"
"Thu, Jan 28, 2016",8:00p,Memphis Grizzlies,103,Milwaukee Bucks,83,Memphis Grizzlies,"15,244"
"Thu, Jan 28, 2016",8:00p,New Orleans Pelicans,114,Sacramento Kings,105,New Orleans Pelicans,"15,636"
"Thu, Jan 28, 2016",8:00p,Toronto Raptors,103,New York Knicks,93,Toronto Raptors,"19,800"
"Thu, Jan 28, 2016",10:30p,Los Angeles Lakers,91,Chicago Bulls,114,Chicago Bulls,"18,997"
"Fri, Jan 29, 2016",7:30p,Boston Celtics,113,Orlando Magic,94,Boston Celtics,"17,729"
"Fri, Jan 29, 2016",7:30p,Detroit Pistons,106,Cleveland Cavaliers,114,Cleveland Cavaliers,"21,012"
"Fri, Jan 29, 2016",7:30p,New York Knicks,102,Phoenix Suns,84,New York Knicks,"19,812"
"Fri, Jan 29, 2016",8:00p,Milwaukee Bucks,103,Miami Heat,107,Miami Heat,"17,846"
"Fri, Jan 29, 2016",8:00p,Oklahoma City Thunder,116,Houston Rockets,108,Oklahoma City Thunder,"18,203"
"Fri, Jan 29, 2016",8:30p,Dallas Mavericks,91,Brooklyn Nets,79,Dallas Mavericks,"20,409"
"Fri, Jan 29, 2016",9:00p,Utah Jazz,103,Minnesota Timberwolves,90,Utah Jazz,"18,850"
"Fri, Jan 29, 2016",10:00p,Portland Trail Blazers,109,Charlotte Hornets,91,Portland Trail Blazers,"19,393"
"Fri, Jan 29, 2016",10:30p,Los Angeles Clippers,105,Los Angeles Lakers,93,Los Angeles Clippers,"19,495"
"Sat, Jan 30, 2016",5:00p,Philadelphia 76ers,105,Golden State Warriors,108,Golden State Warriors,"20,798"
"Sat, Jan 30, 2016",6:30p,Toronto Raptors,111,Detroit Pistons,107,Toronto Raptors,"19,800"
"Sat, Jan 30, 2016",7:00p,Indiana Pacers,109,Denver Nuggets,105,Indiana Pacers,"18,165"
"Sat, Jan 30, 2016",7:00p,New Orleans Pelicans,105,Brooklyn Nets,103,New Orleans Pelicans,"18,037"
